item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,mean_daily_demand,std_daily_demand,cv,adi,cv2,demand_pattern,cv_class,rop_global,slots_needed
31268003001,烤肉刷3入,25.0,18.0,8.0,3600.0,0.96,24.0,150.0,PCS,3.0,0.9918601356644056,1.333,0.577,4,"[1, 2]","[2, 1]",C,2,0.1905,0.5118,2.6868,7.0,0.1875,intermittent,2,1,1
12012098001,凡士林專業修護潤膚露,28.0,19.0,23.0,12236.0,5.95,12.0,1019.7,PCS,3.0,0.9891401809969834,1.333,0.577,4,"[1, 2]","[2, 1]",C,2,0.1905,0.5118,2.6868,7.0,0.1875,intermittent,2,1,1
14509009001,曾蒙牛職人麵舖-紅燒牛肉細粉 460g,61.0,36.0,23.0,50508.0,13.2,20.0,2525.4,PCS,3.0,0.9911201479975332,1.667,0.577,5,"[1, 2]","[1, 2]",C,3,0.2381,0.6249,2.6245,7.0,0.12,intermittent,2,1,1
12005002003,美吾髮黑娜快速護髮染髮霜80g,32.0,21.0,20.0,13440.0,2.0,12.0,1120.0,PCS,3.0,0.9886001899968334,2.0,0.0,6,[2],[3],C,3,0.2857,0.7171,2.51,7.0,0.0,intermittent,2,1,1
12002104001,麗仕柔亮強韌潤髮乳 麗仕強韌潤髮乳,25.0,17.0,26.0,11050.0,4.5,6.0,1841.7,PCS,3.0,0.9885101914968084,1.0,0.0,3,[1],[3],C,2,0.1429,0.3586,2.51,7.0,0.0,intermittent,2,1,1
12000150001,芙夏妮水水亮澤洗髮乳,38.0,22.0,25.0,20900.0,8.07,12.0,1741.7,PCS,3.0,0.988290195163414,2.667,1.155,8,"[2, 4]","[2, 1]",C,5,0.381,1.2032,3.1583,10.5,0.0,intermittent,2,1,1
12016100001,妮維雅止汗乳液美白植萃-百合 止汗乳液-百合,24.0,17.0,14.0,5712.0,4.18,24.0,238.0,PCS,2.0,0.9941367643872602,1.0,0.0,2,[1],[2],C,2,0.0952,0.4364,4.5826,21.0,0.0,intermittent,2,1,1
12105025001,依必朗清新漱口水 清新漱口水,40.0,29.0,20.0,23200.0,9.63,12.0,1933.3,PCS,2.0,0.994836752720788,1.0,0.0,2,[1],[2],C,2,0.0952,0.4364,4.5826,21.0,0.0,intermittent,2,1,1
11074060004,熊寶貝衣物香氛袋21G,22.0,24.0,11.0,5808.0,0.6,10.0,580.8,PCS,2.0,0.992923451275812,4.5,2.121,9,"[3, 6]","[1, 1]",C,5,0.4286,1.4343,3.3466,10.5,0.2222,intermittent,2,1,1
14604114001,飛馬羅勒葉12g,13.0,12.0,9.0,1404.0,0.97,6.0,234.0,PCS,2.0,0.995916734721088,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
10014123001,紅牌水蜜桃汁飲料 490ml,41.0,28.0,18.0,20664.0,12.906,24.0,861.0,PCS,2.0,0.9922634622756288,3.0,0.0,6,[3],[2],C,4,0.2857,0.9024,3.1583,10.5,0.0,intermittent,2,1,1
14222006001,義美噗啾益生菌果凍(荔枝)247g,36.0,24.0,13.0,11232.0,3.302,12.0,936.0,PCS,2.0,0.995443409276512,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
12005019006,美吾髮快速護髮染髮霜 80g 7號-自然黑褐,32.0,19.0,19.0,11552.0,1.18,12.0,962.7,PCS,2.0,0.9936367727204548,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
11030207001,熊寶貝香氛室內擴香 熊寶貝療癒白茶,30.0,27.0,24.0,19440.0,4.27,12.0,1620.0,PCS,2.0,0.9925967900534992,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
12022171001,萊雅完美UV全效隔離乳SPF50+自然色,17.0,17.0,21.0,6069.0,1.06,12.0,505.8,PCS,2.0,0.9944900918318028,2.0,0.0,4,[2],[2],C,3,0.1905,0.8729,4.5826,21.0,0.0,intermittent,2,1,1
12016106001,妮維雅男止汗爽身乳液-無印乾爽 男土無印乾爽,26.0,18.0,13.0,6084.0,3.9,24.0,253.5,PCS,2.0,0.9941434309428177,5.0,1.414,10,"[4, 6]","[1, 1]",C,6,0.4762,1.5368,3.2274,10.5,0.08,intermittent,2,1,1
12102047001,舒酸定牙齦護理超值組,36.0,35.0,24.0,30240.0,9.52,24.0,1260.0,PCS,2.0,0.9946834219429675,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
14310999001,KEY DRIP ON總匯隨身包,46.0,22.0,19.0,19228.0,1.274,6.0,3204.7,PCS,2.0,0.9956100731654473,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
12020005002,雪芙蘭淨肌礦物泥洗面乳,32.0,19.0,19.0,11552.0,1.95,12.0,962.7,PCS,2.0,0.9941900968317194,2.0,0.0,4,[2],[2],C,3,0.1905,0.6016,3.1583,10.5,0.0,intermittent,2,1,1
32470025001,3M利貼可再貼便條紙3*3混色,17.0,17.0,15.0,4335.0,2.27,12.0,361.3,PCS,2.0,0.9965367243879268,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
11010015002,妙管家除臭地板清潔劑-瓶裝,37.0,25.0,28.0,25900.0,13.5,6.0,4316.7,PCS,2.0,0.9924234596090064,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
14304015001,萬歲牌抹茶堅果拿鐵,47.0,33.0,19.0,29469.0,3.87,12.0,2455.8,PCS,2.0,0.995556740720988,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
12105061001,Ora2 Me淨白清新漱口水青檸 淨白清新漱口水,23.0,22.0,13.0,6578.0,2.6,24.0,274.1,PCS,2.0,0.9948634189430176,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
12011126001,多芬清爽水嫩清潤沐浴乳,47.0,28.0,21.0,27636.0,13.83,12.0,2303.0,PCS,2.0,0.9938434359427344,2.5,2.121,5,"[1, 4]","[1, 1]",C,4,0.2381,1.0911,4.5826,21.0,0.0,intermittent,2,1,1
11103086002,毛寶天然植萃PM2.5洗衣精-補充包,37.0,33.0,33.0,40293.0,13.07,6.0,6715.5,PCS,2.0,0.9930234496091732,2.333,1.528,7,"[1, 2, 4]","[1, 1, 1]",C,6,0.3333,1.3166,3.9497,10.5,1.0204,lumpy,2,1,1
11070027001,必安住白蟻蟑螂跳蚤藥600ml,44.0,29.0,27.0,34452.0,12.178,24.0,1435.5,PCS,2.0,0.992823452942451,2.5,2.121,5,"[1, 4]","[1, 1]",C,4,0.2381,0.8891,3.7342,10.5,0.72,lumpy,2,1,1
41110001001,國際 Type C-13集塵袋,12.0,5.0,12.0,720.0,0.3,1.0,720.0,PCS,2.0,0.9966833886101898,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
11103099001,易洗樂抗菌防洗衣精,35.0,31.0,33.0,35805.0,13.75,6.0,5967.5,PCS,2.0,0.993036782720288,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
10033062001,生活泡沫綠茶-微甜Pet590ml,42.0,28.0,24.0,28224.0,16.35,24.0,1176.0,PCS,2.0,0.9923434609423176,4.0,0.0,8,[4],[2],C,5,0.381,1.2032,3.1583,10.5,0.0,intermittent,2,1,1
12102118001,舒酸定深層潔淨牙膏 深層潔淨,28.0,16.0,21.0,9408.0,2.96,24.0,392.0,PCS,2.0,0.9946967550540824,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
30045021001,Glolux13瓦LED廣角高亮度燈泡-白光,42.0,34.0,32.0,45696.0,4.6,60.0,761.6,PCS,2.0,0.9962633956100732,7.5,3.536,15,"[5, 10]","[1, 1]",C,9,0.7143,2.3905,3.3466,10.5,0.2222,intermittent,2,1,1
14615081001,福壽蔥味香油,22.0,17.0,22.0,8228.0,5.614,12.0,685.7,PCS,2.0,0.9959567340544324,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
12020966001,水平衡超濃密水感泡泡洗面乳-深層控油,32.0,19.0,21.0,12768.0,1.8,12.0,1064.0,PCS,2.0,0.994410093165114,2.0,0.0,4,[2],[2],C,3,0.1905,0.6016,3.1583,10.5,0.0,intermittent,2,1,1
10015005001,津津綠蘆筍汁Pet600ml,38.0,26.0,24.0,23712.0,15.79,24.0,988.0,PCS,2.0,0.992270128831186,10.0,8.485,20,"[4, 16]","[1, 1]",C,16,0.9524,3.5563,3.7342,10.5,0.72,lumpy,2,1,1
11103079001,小綠人小蘇打抗菌洗衣精 洗衣精柑橘,46.0,22.0,34.0,34408.0,15.4,4.0,8602.0,PCS,2.0,0.9930167830536156,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
11100110001,白象小蘇打洗衣粉-薰衣草 洗衣粉 薰衣草,36.0,30.0,32.0,34560.0,19.0,4.0,8640.0,PCS,2.0,0.9929567840535992,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
11051056001,白象萬用檸檬酸,33.0,25.0,15.0,12375.0,6.63,12.0,1031.3,PCS,2.0,0.9928034532757788,1.0,0.0,2,[1],[2],C,2,0.0952,0.4364,4.5826,21.0,0.0,intermittent,2,1,1
41331023001,Panasonic NT-H900 電烤箱(9L),42.0,30.0,27.0,34020.0,3.1,1.0,34020.0,PCS,2.0,0.996736721054649,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,2
12121039001,Slim Slim輕柔動感衛生棉22.5 日用超薄225,31.0,20.0,23.0,14260.0,1.378,12.0,1188.3,PCS,2.0,0.9950234162763952,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
10023037001,愛健御白玉薏仁水Pet530ml,41.0,28.0,24.0,27552.0,14.08,24.0,1148.0,PCS,2.0,0.9923101281645306,8.0,5.657,16,"[4, 12]","[1, 1]",C,12,0.7619,3.4915,4.5826,21.0,0.0,intermittent,2,1,1
11041029001,威猛先生潔廁清香凍活力柑橘組 威猛先生潔廁清,33.0,19.0,17.0,10659.0,1.54,12.0,888.3,PCS,2.0,0.9926701221646306,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
11022006001,浴廁魔術靈除霉漂潔- 噴槍瓶,36.0,21.0,23.0,17388.0,6.2,12.0,1449.0,PCS,2.0,0.992496791720138,5.5,6.364,11,"[1, 10]","[1, 1]",C,10,0.5238,2.1822,4.166,10.5,1.3388,lumpy,2,1,1
12122024001,好自在少女口袋棉淡香29cm,38.0,18.0,18.0,12312.0,2.914,18.0,684.0,PCS,2.0,0.9950367493875102,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
11031910002,Febreze風倍清織物除菌消臭補充包 風倍清除菌酒精,35.0,24.0,23.0,19320.0,8.35,24.0,805.0,PCS,2.0,0.992610123164614,3.5,3.536,7,"[1, 6]","[1, 1]",C,6,0.3333,1.3166,3.9497,10.5,1.0204,lumpy,2,1,1
14852062001,西莎蒸鮮包成犬低脂雞肉與蔬菜70g,33.0,22.0,28.0,20328.0,7.1,96.0,211.8,PCS,2.0,0.996210063165614,9.0,4.243,18,"[6, 12]","[1, 1]",C,10,0.8571,2.8685,3.3466,10.5,0.2222,intermittent,2,1,1
12120011001,康乃馨香草花園護墊純淨美國棉,39.0,19.0,16.0,11856.0,1.42,24.0,494.0,PCS,2.0,0.9949834169430508,16.0,11.314,32,"[8, 24]","[1, 1]",C,25,1.5238,5.4371,3.5681,10.5,0.5,lumpy,2,2,1
12023310001,我的心機 珍珠薏仁農情白皙淡斑面膜5入 滴肌精珍珠薏仁,36.0,25.0,18.0,16200.0,2.6,12.0,1350.0,PCS,2.0,0.9945500908318194,2.0,0.0,4,[2],[2],C,3,0.1905,0.6016,3.1583,10.5,0.0,intermittent,2,1,1
12005019008,美吾髮快速護髮染髮霜 80g 3號-淺粟,32.0,21.0,19.0,12768.0,2.2,12.0,1064.0,PCS,2.0,0.993643439276012,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
10034044001,光泉茉莉蜜茶 585ml,44.0,28.0,24.0,29568.0,15.57,24.0,1232.0,PCS,2.0,0.992350127497875,6.0,2.828,12,"[4, 8]","[1, 1]",C,7,0.5714,1.9124,3.3466,10.5,0.2222,intermittent,2,1,1
31530001001,妙潔超薄型手套3雙入,15.0,10.0,18.0,2700.0,4.0,12.0,225.0,PCS,2.0,0.996410059832336,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
14310037001,卡薩特選早餐咖啡豆454g,32.0,28.0,22.0,19712.0,6.5,12.0,1642.7,PCS,2.0,0.9955834069432176,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
12121081001,蕾妮亞輕潔抑菌量多日用型22.5cm 輕潔抑菌日用型,32.0,19.0,22.0,13376.0,1.482,12.0,1114.7,PCS,2.0,0.9950300828319528,5.0,1.414,10,"[4, 6]","[1, 1]",C,6,0.4762,1.5368,3.2274,10.5,0.08,intermittent,2,1,1
11042030001,家福速效水管疏通劑,39.0,24.0,27.0,25272.0,16.28,12.0,2106.0,PCS,2.0,0.9926834552757454,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
12123130001,蘇菲超熟睡極緻柔貼34CM,44.0,31.0,30.0,40920.0,3.33,18.0,2273.3,PCS,2.0,0.9950900818319696,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
12110016001,舒適超鋒3輕便型刮鬍刀 (2+1入) 超鋒3輕便刀,18.0,11.0,18.0,3564.0,0.5,6.0,594.0,PCS,2.0,0.9949434176097064,2.0,0.0,4,[2],[2],C,3,0.1905,0.6016,3.1583,10.5,0.0,intermittent,2,1,1
12000146001,飛柔橄欖油柔潤洗髮乳1000毫升,26.0,22.0,23.0,13156.0,6.98,6.0,2192.7,PCS,2.0,0.9932101131647806,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
12110058001,吉列威鋒三3層刮鬍刀架一刀頭 3層刮鬍刀架,21.0,9.0,21.0,3969.0,0.8,6.0,661.5,PCS,2.0,0.994950084165264,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
31707041001,3M 無痕大型掛鉤,35.0,29.0,22.0,22330.0,1.53,24.0,930.4,PCS,2.0,0.9964767253879102,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
11040011001,新潔霜 S浴廁專用清潔劑,38.0,27.0,33.0,33858.0,17.81,4.0,8464.5,PCS,2.0,0.9926301228312862,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
61080007002,精品繽紛中腰免洗褲淑女型,20.0,18.0,16.0,5760.0,1.0,12.0,480.0,PCS,2.0,0.996883385276912,4.0,2.828,8,"[2, 6]","[1, 1]",C,7,0.381,1.3593,3.5681,10.5,0.5,lumpy,2,1,1
12005082010,宣若EX染髮霜 深紅棕,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,PCS,2.0,0.9936701054982418,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
14602075001,飛馬山葵椒鹽60g,13.0,12.0,9.0,1404.0,1.08,6.0,234.0,PCS,2.0,0.9958567357210714,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
12011247001,清淨海環保沐浴乳,32.0,24.0,26.0,19968.0,10.394,12.0,1664.0,PCS,2.0,0.9938967683871937,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
31267002001,烤肉夾3入,25.0,22.0,8.0,4400.0,2.5,24.0,183.3,PCS,2.0,0.996343394276762,4.0,2.828,8,"[2, 6]","[1, 1]",C,7,0.381,1.3593,3.5681,10.5,0.5,lumpy,2,1,1
12011207001,巴黎美妝佛手柑煥活沐浴露 佛手柑沐浴露,25.0,16.0,17.0,6800.0,3.58,12.0,566.7,PCS,2.0,0.9938834352760788,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
14331025001,桂格高鈣奶粉-高鐵配方750g,51.0,41.0,18.0,37638.0,11.94,12.0,3136.5,PCS,2.0,0.9956634056099064,2.0,1.414,4,"[1, 3]","[1, 1]",C,4,0.1905,0.6796,3.5681,10.5,0.5,lumpy,2,1,1
12001017001,Plantur咖啡因洗髮露細 植物洗髮露細,17.0,12.0,20.0,4080.0,1.984,6.0,680.0,PCS,2.0,0.993330111164814,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
41512006001,DIKE DUF300 8吋摺疊桌扇,23.0,23.0,13.0,6877.0,0.676,1.0,6877.0,PCS,2.0,0.9967967200546658,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
10020017001,曼仕德濃醇拿鐵咖啡Can235ml,40.0,27.0,10.0,10800.0,7.09,24.0,450.0,PCS,2.0,0.992283461942301,3.5,3.536,7,"[1, 6]","[1, 1]",C,6,0.3333,1.3166,3.9497,10.5,1.0204,lumpy,2,1,1
14634021001,李錦記麻婆豆腐醬80g,12.0,11.0,15.0,1980.0,0.83,12.0,165.0,PCS,2.0,0.996096731721138,3.0,1.414,6,"[2, 4]","[1, 1]",C,4,0.2857,0.9562,3.3466,10.5,0.2222,intermittent,2,1,1
12102133002,德恩奈口腔護具清潔錠 買一送一組,41.0,27.0,35.0,38745.0,7.472,24.0,1614.4,PCS,2.0,0.9947100881651972,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
11072003001,鱷魚蚊香-A 60卷 經濟包,48.0,37.0,17.0,30192.0,10.76,12.0,2516.0,PCS,2.0,0.9928634522757954,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
14851032001,葛莉思貓食-鮪魚蟹肉 7Kg,47.0,37.0,9.0,15651.0,7.0,1.0,15651.0,PCS,2.0,0.996196730054499,1.0,0.0,3,[1],[3],C,3,0.1429,0.6547,4.5826,21.0,0.0,intermittent,2,1,1
12003086001,樂絲朵-L摩洛哥護髮精華油 摩洛哥精華油,17.0,6.0,14.0,1428.0,0.54,3.0,476.0,PCS,2.0,0.9935167747204212,3.0,2.0,9,"[1, 3, 5]","[1, 1, 1]",C,7,0.4286,1.964,4.5826,21.0,0.0,intermittent,2,1,1
12020501001,多芬淨亮彈嫩洗面乳 多芬淨亮洗面乳,19.0,13.0,19.0,4693.0,1.53,12.0,391.1,PCS,2.0,0.9943834269428844,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
11103128001,一匙靈淨柔超濃縮洗衣精1.8kg補充包,37.0,25.0,32.0,29600.0,11.82,6.0,4933.3,PCS,2.0,0.9930567823869604,4.0,2.828,8,"[2, 6]","[1, 1]",C,7,0.381,1.3593,3.5681,10.5,0.5,lumpy,2,1,1
12327085001,亞培安素香草少甜8入禮盒 安素香草少甜盒,61.0,31.0,22.0,41602.0,16.13,6.0,6933.7,PCS,2.0,0.9953034116098064,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
14602087001,真好家黑胡椒粗粒(罐)275g,22.0,15.0,17.0,5610.0,2.04,6.0,935.0,PCS,2.0,0.9958634022766288,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
10041058001,多喝水More+維他命100氣泡水(百香果風味),41.0,28.0,23.0,26404.0,15.0,24.0,1100.2,PCS,2.0,0.9923967933867768,6.0,2.828,12,"[4, 8]","[1, 1]",C,9,0.5714,2.6186,4.5826,21.0,0.0,intermittent,2,1,1
14330006001,桂格全家人高鈣奶粉 2kg,47.0,32.0,23.0,34592.0,14.4,6.0,5765.3,PCS,2.0,0.9956567390543491,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
12003069001,潘婷三分鐘護髮精華素-多效 多效損傷修護,28.0,23.0,23.0,14812.0,2.85,12.0,1234.3,PCS,2.0,0.9934967750537492,2.5,0.707,5,"[2, 3]","[1, 1]",C,3,0.2381,0.7684,3.2274,10.5,0.08,intermittent,2,1,1
14353035001,桂格有機燕麥片730G,54.0,41.0,19.0,42066.0,11.39,12.0,3505.5,PCS,2.0,0.995690071832136,1.0,0.0,2,[1],[2],C,2,0.0952,0.4364,4.5826,21.0,0.0,intermittent,2,1,1
12011453001,On The Body SPA沐浴露-經典香,25.0,18.0,23.0,10350.0,4.36,6.0,1725.0,PCS,2.0,0.99398343360944,3.0,1.414,6,"[2, 4]","[1, 1]",C,4,0.2857,0.9562,3.3466,10.5,0.2222,intermittent,2,1,1
12014032001,VGT喚醒系列沐浴巾-白 沐浴巾-白,42.0,31.0,18.0,23436.0,2.5,36.0,651.0,PCS,2.0,0.9940700988316862,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
10041055001,Perrier 汽泡礦泉水1L,28.0,17.0,32.0,15232.0,5.41,6.0,2538.7,PCS,2.0,0.9923901268312196,6.0,0.0,12,[6],[2],C,7,0.5714,1.8048,3.1583,10.5,0.0,intermittent,2,1,1
14852044001,家福超值狗食罐頭(雞肉風味),31.0,23.0,23.0,16399.0,11.45,24.0,683.3,PCS,2.0,0.9962033966100564,24.0,1.0,72,"[23, 24, 25]","[1, 1, 1]",B,46,3.4286,11.4742,3.3466,10.5,0.2222,intermittent,2,5,1
12021094001,肌研白潤美白化妝水(潤澤) 白潤美白,15.0,10.0,17.0,2550.0,1.2,6.0,425.0,PCS,2.0,0.9944367593873435,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
10002039001,七星白葡萄汽泡香檳飲料750 ml,35.0,27.0,32.0,30240.0,17.13,12.0,2520.0,PCS,2.0,0.9922367960533992,6.0,5.354,24,"[1, 2, 9, 12]","[1, 1, 1, 1]",C,17,1.1429,5.2372,4.5826,21.0,0.0,intermittent,2,2,2
35300016001,(平)TOTAL QUARTZ 9000  5W40,38.0,23.0,25.0,21850.0,11.438,12.0,1820.8,PCS,2.0,0.9966300561657304,4.5,0.707,9,"[4, 5]","[1, 1]",C,5,0.4286,1.3628,3.1798,10.5,0.0247,intermittent,2,1,1
11050110001,小綠人小蘇打洗潔精 洗潔精茶樹,40.0,22.0,24.0,21120.0,13.1,12.0,1760.0,PCS,2.0,0.9927567873868768,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
14506330001,八道泡菜先生-手作泡菜湯麵115g,36.0,31.0,14.0,15624.0,2.33,16.0,976.5,PCS,2.0,0.9957900701654973,4.0,0.0,8,[4],[2],C,5,0.381,1.2032,3.1583,10.5,0.0,intermittent,2,1,1
14632295001,健康廚房經典凱薩醬200ml,18.0,12.0,19.0,4104.0,2.82,6.0,684.0,PCS,2.0,0.9960767320544658,3.5,3.536,7,"[1, 6]","[1, 1]",C,6,0.3333,1.3166,3.9497,10.5,1.0204,lumpy,2,1,1
14801012001,台糖整片鳳梨 565g,34.0,27.0,12.0,11016.0,7.5,12.0,918.0,PCS,2.0,0.9961433976100398,3.0,0.0,6,[3],[2],C,4,0.2857,0.9024,3.1583,10.5,0.0,intermittent,2,1,1
11103092001,清淨海環保洗衣精補充包,38.0,30.0,30.0,34200.0,10.4,6.0,5700.0,PCS,2.0,0.9930301161647306,2.333,1.528,7,"[1, 2, 4]","[1, 1, 1]",C,6,0.3333,1.3166,3.9497,10.5,1.0204,lumpy,2,1,1
11062011001,洗王茶杯專用菜瓜布 洗王茶杯專用,38.0,30.0,21.0,23940.0,1.0,40.0,598.5,PCS,2.0,0.9928167863868936,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
12011422001,多芬日本植萃粉玫瑰沐浴乳 多芬植萃玫瑰沐,33.0,26.0,22.0,18876.0,7.5,12.0,1573.0,PCS,2.0,0.9939634339427676,2.0,1.414,4,"[1, 3]","[1, 1]",C,4,0.1905,0.6796,3.5681,10.5,0.5,lumpy,2,1,1
14241043001,泰源農場五香落花生,30.0,21.0,14.0,8820.0,2.67,8.0,1102.5,PCS,2.0,0.9954967417209714,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
12002093001,阿葵亞瞬護賦活潤髮乳,29.0,20.0,26.0,15080.0,7.13,6.0,2513.3,PCS,2.0,0.9934501091648472,1.5,0.707,3,"[1, 2]","[1, 1]",C,2,0.1429,0.4781,3.3466,10.5,0.2222,intermittent,2,1,1
12326090001,三多素食金盞花葉黃素植物性膠囊 葉黃素,23.0,16.0,17.0,6256.0,0.58,6.0,1042.7,PCS,2.0,0.9952700788320196,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
30061026001,旭光30W三波長環型燈管-晝光色,36.0,25.0,25.0,22500.0,2.202,10.0,2250.0,PCS,2.0,0.9962833952767454,1.5,0.707,3,"[1, 2]","[1, 1]",C,3,0.1429,0.6547,4.5826,21.0,0.0,intermittent,2,1,1
12012014001,艾惟諾燕麥高效舒緩護手霜 艾惟諾燕麥護手,30.0,16.0,20.0,9600.0,1.76,12.0,800.0,PCS,2.0,0.9940167663872268,1.5,0.707,3,"[1, 2]","[1, 1]",C,3,0.1429,0.6547,4.5826,21.0,0.0,intermittent,2,1,1
14100031001,天然谷纖穀派-蘋果燕麥,32.0,30.0,15.0,14400.0,3.8,12.0,1200.0,PCS,2.0,0.9953834102764954,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
12005082002,宣若EX染髮霜 玫瑰棕,20.0,8.0,19.0,3040.0,0.6,3.0,1013.3,PCS,2.0,0.9936567723871268,1.0,0.0,2,[1],[2],C,2,0.0952,0.3008,3.1583,10.5,0.0,intermittent,2,1,1
