item_code,item_name,order_frequency,total_qty,avg_qty_per_order,days_ordered,best_fit,poisson_p,normal_p,note
12104021001,刷樂西崔寶貝兒童牙刷 3-6歲專用,14,64,4.571428571428571,8,poisson,0.3328,0.0195,
12104027001,美國原裝進口卡通兒童牙刷,1,1,1.0,1,poisson,,,sparse
12104027002,美國原裝進口卡通兒童牙刷,2,6,3.0,1,poisson,,,sparse
12104032001,歐樂B EB10-2兒童冰雪奇緣刷頭2入 歐樂B冰雪刷頭,2,2,1.0,2,poisson,,,sparse
12104034001,三詩達巧虎園兒牙刷4-6歲 巧虎園兒牙刷,1,1,1.0,1,poisson,,,sparse
12104040001,家福小朋友SOFT (柔軟) 3-6歲牙刷,1,1,1.0,1,poisson,,,sparse
12104042001,獅王細潔兒童牙刷 3-6歲 3-6歲,2,4,2.0,2,poisson,,,sparse
12104046001,獅王細潔兒童牙刷 6-12歲 6-12歲,4,14,3.5,4,poisson,1.0,0.0,
12104047001,歐樂B  D100K 兒童充電式電動牙刷 歐樂B電動牙刷,1,1,1.0,1,poisson,,,sparse
12104050001,Jordan兒童牙刷(3-5歲)超值包(2入),5,11,2.2,5,poisson,1.0,0.0,
12104051001,Jordan兒童牙刷(0-2歲)超值包(2入) 牙刷0-2歲,3,9,3.0,3,poisson,1.0,0.0,
12104900001,黑人纖柔寶貝兔兒童牙刷,2,8,4.0,1,poisson,,,sparse
12105001001,德恩奈含氟漱口水,16,26,1.625,10,poisson,0.6008,0.2274,
12105002001,百齡護牙周到漱口水-晶鹽薄荷 晶鹽薄荷漱口水,1,1,1.0,1,poisson,,,sparse
12105005001,德恩奈深層潔淨漱口水 德恩奈漱口水,3,8,2.6666666666666665,3,poisson,1.0,0.0,
12105006001,GUM牙周護理潔齒液 牙周護理潔齒液,8,18,2.25,6,poisson,0.7627,0.0,
12105009001,白人漱口水促銷包,47,86,1.7551020408163265,19,poisson,0.2954,0.0,
12105010001,日本獅王細潔適齦佳漱口水450ml 適齦佳漱口水,3,3,1.0,3,poisson,1.0,0.0,
12105011001,舒酸定抗敏漱口水酷涼薄荷組 抗敏酷涼薄荷,10,14,1.4,8,poisson,0.9835,0.0,
12105012001,德恩奈兒童漱口水 兒童漱口水,3,4,1.3333333333333333,3,poisson,1.0,0.0,
12105013001,高露潔全效亮白去漬漱口水1+1超值組 亮白去漬漱口水,4,4,1.0,3,poisson,1.0,0.0,
12105014001,李施德霖漱口水綠茶250ml 李施德霖綠茶,3,4,1.3333333333333333,2,poisson,,,sparse
12105017001,T.KI 蜂膠抗敏漱口水620cc T.KI 蜂膠抗敏,1,1,1.0,1,poisson,,,sparse
12105018001,日本獅王固齒佳酵素漱口水 酵素漱口水,2,2,1.0,1,poisson,,,sparse
12105019001,Crest專業鑽白漱口水 500ml 鑽白漱口水,1,4,4.0,1,poisson,,,sparse
12105021001,李施德霖漱口水-天然綠茶 李施德霖漱口水,6,9,1.5,6,poisson,0.6732,0.0,
12105023001,T.KI蜂膠隨身型漱口水10ccX24入 T.KI蜂膠隨身漱,2,2,1.0,2,poisson,,,sparse
12105025001,依必朗清新漱口水 清新漱口水,2,2,1.0,1,poisson,,,sparse
12105026001,依必朗超氟漱口水 超氟漱口水,1,1,1.0,1,poisson,,,sparse
12105027001,GUM 牙周護理潔齒液960ml 潔齒液960ml,1,1,1.0,1,poisson,,,sparse
12105029001,Ora2 Me淨白清新漱口水清香蘋果香 清香蘋果,3,3,1.0,3,poisson,1.0,0.0,
12105032001,Ora2 極緻香水漱口水-玫瑰果香 玫瑰果香,2,2,1.0,2,poisson,,,sparse
12105034001,李施德霖漱口水組-綠茶+薄荷,31,45,1.4516129032258065,13,poisson,0.4045,0.0,
12105036001,Ora2 Me清新漱口水蜜桃 淨白清新漱口水,1,2,2.0,1,poisson,,,sparse
12105037001,李施德霖薄荷750+250 李施德750+250,2,7,3.5,2,poisson,,,sparse
12105043001,刷樂專業護理漱口水超值組 酷涼750*2,4,5,1.25,4,poisson,1.0,0.0,
12105043002,刷樂專業護理漱口水超值組 清新750*2,12,12,1.0,9,poisson,0.9518,0.1835,
12105044001,李施德霖全效漱口水 全效漱口水,5,5,1.0,4,poisson,1.0,0.0,
12105045001,李施德霖亮白+綠茶漱口水750mlX2,23,33,1.375,12,poisson,0.2626,0.0795,
12105046001,Drs Formula 固齒健兒童含氟漱口水3- 兒童含氟漱口水,2,2,1.0,2,poisson,,,sparse
12105047001,李施德霖漱口水-Zero+綠茶,4,4,1.0,4,poisson,1.0,0.0,
12105049001,白人護理漱口水超值組 護理漱口水,20,25,1.25,13,poisson,0.9043,0.7519,
12105051001,百齡雙氟防蛀兒童漱口水 冰淇淋汽水,5,11,2.2,4,poisson,1.0,0.0,
12105051002,百齡雙氟防蛀兒童漱口水,4,5,1.25,4,poisson,1.0,0.0,
12105053001,牙周適牙齦專業護理漱口水雙入組,10,14,1.4,7,poisson,0.6677,0.1355,
12105055001,李施德霖牙齦護理漱口水 草本薑味,5,5,1.0,4,poisson,1.0,0.0,
12105058001,李施德霖全效護理除菌漱口水-無酒精全效護理無酒精,7,8,1.1428571428571428,6,poisson,0.9794,0.0,
12105059001,刷樂兒童含氟漱口水(青蘋果) 兒童含氟漱口水,7,7,1.0,7,poisson,0.585,0.0,
12105061001,Ora2 Me淨白清新漱口水青檸 淨白清新漱口水,2,2,1.0,2,poisson,,,sparse
12105063001,李施德霖健康亮白除菌漱口水250ml 亮白,6,8,1.3333333333333333,6,poisson,0.6732,0.0,
12105066001,刷樂專業護理漱口水買超值組-綠茶口味,13,20,1.5384615384615383,9,poisson,0.7752,0.1321,
12105067001,刷樂全效護理漱口水750ML超值組 刷樂漱口水,16,21,1.2352941176470589,10,poisson,0.4683,0.0981,
12105068001,刷樂專業護理漱口水超值組-蜂膠口味,7,9,1.2857142857142858,6,poisson,0.9794,0.0,
12105070001,刷樂兒童含氟漱口水(草莓口味) 兒童_草莓,6,7,1.1666666666666667,6,poisson,0.6732,0.0,
12105071001,李施德霖兒童漱口水500ml 兒童漱口水,3,4,1.3333333333333333,3,poisson,1.0,0.0,
12105072001,李施德霖綠茶防蛀護齦漱口水500ml 綠茶,7,10,1.4285714285714286,6,poisson,0.9794,0.0,
12105908001,李施德霖兒童漱口水500mlx2 兒童漱口水２入,6,6,1.0,5,poisson,0.9133,0.0,
12106001001,歐樂B 50M 牙線薄荷微蠟 50M牙線,43,308,7.0,16,poisson,0.8541,0.0,
12106002001,刷樂抗敏牙間刷L型(極細SS) 抗敏牙間刷L型,2,2,1.0,2,poisson,,,sparse
12106003001,刷樂高拉力牙線棒 400支 家庭號,2,2,1.0,2,poisson,,,sparse
12106004001,3M兒童安全牙線棒 3M兒童牙線棒,5,12,2.4,5,poisson,1.0,0.0,
12106005001,家樂福葉形牙籤刷300支,1,1,1.0,1,poisson,,,sparse
12106006001,刷樂雙線超細滑牙線棒650支入 雙線超細滑牙線,23,37,1.5416666666666667,12,poisson,0.271,0.1249,
12106007001,刷樂超細滑潔舌牙線棒-盒裝 超細滑盒裝,3,4,1.3333333333333333,3,poisson,1.0,0.0,
12106012001,家福牙線棒補充包,4,5,1.25,4,poisson,1.0,0.0,
12106013001,刷樂高拉力牙線棒800支 刷樂高拉力牙線,17,21,1.2352941176470589,12,poisson,0.8741,0.6814,
12106014001,刷樂安全牙籤600支 安全牙籤,3,3,1.0,3,poisson,1.0,0.0,
12106016002,刷樂含氟潔牙線50M 贈牙線一個,12,20,1.6666666666666667,9,poisson,0.9507,0.1591,
12106019001,刷樂扁線牙線棒400支,11,14,1.2727272727272727,10,poisson,0.5152,0.0,
12106020001,3M雙線細滑牙線棒補充包-250支 雙線細滑牙線,12,17,1.4166666666666667,8,poisson,0.6166,0.1286,
12106027001,家樂福L型牙間刷-M 家樂福L型牙間,2,11,5.5,2,poisson,,,sparse
12106028001,超值牙線棒補充包,36,65,1.8055555555555556,17,normal,0.2513,0.3978,
12106029001,刷樂扁線薄荷味牙線棒 薄荷牙線棒,2,3,1.5,2,poisson,,,sparse
12106030001,歐樂B50M牙線無蠟 50M牙線無蠟,23,138,6.0,13,poisson,0.6461,0.2346,
12106031001,家樂福葉形牙籤刷600支 葉形牙籤600支,3,3,1.0,3,poisson,1.0,0.0,
12106034001,3M 軟式牙間刷80入 80入,1,1,1.0,1,poisson,,,sparse
12106035001,3M雙線細滑牙線棒-盒裝 雙線牙線棒盒裝,4,4,1.0,4,poisson,1.0,0.0,
12106038001,刷樂扁線牙線棒衛生包 刷樂扁線牙線棒,5,9,1.5,5,poisson,0.9133,0.0,
12106039001,刷樂扁線牙線棒經濟包 刷樂扁線牙線棒,8,10,1.1111111111111112,7,poisson,0.884,0.0,
12106040001,刷樂L型牙間刷SSS L型SSS超極細,2,4,2.0,2,poisson,,,sparse
12106043001,3M 細滑牙線棒盒裝促銷包 160支入,14,17,1.2142857142857142,12,poisson,0.4218,0.0095,
12106044001,3M 細滑牙線棒散裝超值量販包,17,22,1.2941176470588236,11,poisson,0.7786,0.4645,
12106047001,惠百施牙間刷I型SS號,1,1,1.0,1,poisson,,,sparse
12106055001,刷樂超柔順牙線棒500支 刷樂超柔順牙線,3,4,1.3333333333333333,3,poisson,1.0,0.0,
12106056001,刷樂安全牙籤單支衛生包300支 刷樂安全牙籤單,5,6,1.2,5,poisson,1.0,0.0,
12106061001,固特齒L型牙間刷-M 固特齒L-M,5,6,1.2,5,poisson,1.0,0.0,
12106063001,家樂福L型牙間刷SSS L型牙間SSS,4,6,1.5,3,poisson,1.0,0.0,
12106064001,超值單支攜帶型牙線棒,14,22,1.5714285714285714,9,poisson,0.595,0.1565,
12106066001,家樂福L型牙間刷-S L型牙間刷 S,1,1,1.0,1,poisson,,,sparse
12106067001,3M雙線細滑牙線棒散裝量販包 雙線牙線棒散裝,10,18,1.8,7,poisson,0.6731,0.0,
12106068001,固特齒L型牙間刷-SSS 固特齒L-SSS,1,1,1.0,1,poisson,,,sparse
12106070001,固特齒牙線棒袋裝 固特齒牙線棒,4,4,1.0,4,poisson,1.0,0.0,
12106073001,刷樂雙線超細滑牙線棒散裝量販包 刷樂雙線超細滑,4,6,1.5,4,poisson,1.0,0.0,
12106075001,固特齒L型牙間刷-SSSS 固特齒L-SSS,4,15,3.75,4,poisson,1.0,0.0,
12106085001,快潔適極細絲滑牙線棒 快潔適牙線棒,1,1,1.0,1,poisson,,,sparse
12106086001,刷樂齒縫牙間刷SSSS 刷樂牙間刷SSSS,8,10,1.25,6,poisson,0.7627,0.0,
12106087001,刷樂超細滑潔舌牙線棒-散裝量販包 散裝量販包,5,7,1.4,5,poisson,1.0,0.0,
12106088001,刷樂超細滑潔舌牙線棒-單支量販包 單支量販包,2,3,1.5,2,poisson,,,sparse
12106089001,固特齒超咕溜牙線棒1000支盒裝 1000支盒裝,2,4,2.0,2,poisson,,,sparse
12106091001,Crest美白牙貼14次 美白牙貼,2,3,1.5,2,poisson,,,sparse
12106097001,刷樂超細滑潔舌牙線棒650支 細滑潔舌牙線棒,26,33,1.2692307692307692,14,poisson,0.6627,0.5764,
12106098001,刷樂雙線超細滑牙線棒-盒裝 雙線超細滑盒裝,5,5,1.0,5,poisson,1.0,0.0,
12106101001,固特齒超咕溜單支包牙線棒 單支包盒裝,3,3,1.0,3,poisson,1.0,0.0,
12106105001,3M細滑牙線棒補充包-650支 細滑牙線,131,200,1.45985401459854,19,poisson,0.8489,0.0,
12106107001,歐樂B 舒適深潔牙線 薄荷,6,15,2.5,6,poisson,0.6732,0.0,
12106109002,３Ｍ 細滑微孔潔牙線 藍(40m+30m),1,1,1.0,1,poisson,,,sparse
12106112001,麗奇潔牙線含蠟薄荷 含蠟薄荷,2,9,4.5,2,poisson,,,sparse
12106113001,麗奇潔牙線含蠟無味 含蠟無味,2,6,3.0,2,poisson,,,sparse
12106999001,刷樂超細滑牙線棒350支+雙線50支 細滑+雙線,4,5,1.25,4,poisson,1.0,0.0,
12110003001,舒適牌烏爪潤滑板刮鬍刀 烏爪潤滑板刮鬍,2,2,1.0,2,poisson,,,sparse
12110015001,吉列長柄潤滑輕便刀 吉列長柄潤滑輕,4,7,1.75,4,poisson,1.0,0.0,
12110016001,舒適超鋒3輕便型刮鬍刀 (2+1入) 超鋒3輕便刀,2,4,2.0,2,poisson,,,sparse
12110018001,吉列長柄潤滑輕便刀 吉列長柄潤滑輕,3,3,1.0,3,poisson,1.0,0.0,
12110022001,舒適牌防滑輕便刀- 一般型 防滑輕便刀,12,14,1.1666666666666667,9,poisson,0.9518,0.1835,
12110028001,超值輕便型刮鬍刀 輕便刀,9,22,2.4444444444444446,8,poisson,0.7504,0.0,
12110029001,吉列鋒隱無感刮鬍刀(一刀架兩刀頭) 吉列無感兩刀頭,5,9,1.8,3,poisson,1.0,0.0,
12110037001,吉列鋒護潤滑1刀架2刀頭 吉列鋒護1刀2頭,3,3,1.0,3,poisson,1.0,0.0,
12110058001,吉列威鋒三3層刮鬍刀架一刀頭 3層刮鬍刀架,2,2,1.0,2,poisson,,,sparse
12110059001,吉列鋒速3刮鬍刀 1刀頭1刀架,2,3,1.5,2,poisson,,,sparse
12110068001,舒適防滑輕便刀滋潤型2+1入 滋潤型2+1入,3,5,1.6666666666666667,3,poisson,1.0,0.0,
12110074001,舒適舒芙仕女除毛刀把-敏感肌 敏感肌-1刀2頭,2,2,1.0,2,poisson,,,sparse
12111003001,舒適牌捍將3刮鬍刀片 舒適捍將3刀片,1,1,1.0,1,poisson,,,sparse
12111010004,吉列鋒隱5+1 刀片四入 鋒隱刀片四入,1,1,1.0,1,poisson,,,sparse
12111014001,舒適超鋒3刮鬍刀片 4入,2,2,1.0,2,poisson,,,sparse
12111030001,舒適水次元5刮鬍刀片,8,10,1.25,7,poisson,0.867,0.0,
12111034001,吉列威鋒三3層刮鬍刀片(3片裝) 3層刮鬍刀片,1,4,4.0,1,poisson,,,sparse
12111074001,吉列無感Proglide系列刮鬍刀頭(8刀頭),5,7,1.4,4,poisson,1.0,0.0,
12112002001,舒適牌刮鬍泡--敏感膚質 敏感膚質,8,15,1.875,6,poisson,0.7627,0.0,
12112003001,Gillette男用刮鬍泡-敏感性,13,20,1.4285714285714286,12,poisson,0.4218,0.0095,
12112017001,吉列檸檬大鬍泡210g,7,8,1.1428571428571428,6,poisson,0.9794,0.0,
12112018001,吉列薄荷大鬍泡210g 薄荷鬍泡210g,13,16,1.2307692307692308,10,poisson,0.8772,0.0703,
12112025001,舒適水次元刮鬍露(保濕型),6,9,1.5,6,poisson,0.6732,0.0,
12112026001,舒適水次元刮鬍露(敏感型),3,3,1.0,3,poisson,1.0,0.0,
12112038001,妮維雅男士深極炭極淨保濕刮鬍泡200m 男深極炭刮鬍泡,4,5,1.25,2,poisson,,,sparse
12112039001,Gillette男用刮鬍泡-原味 原味,4,6,1.5,3,poisson,1.0,0.0,
12120001001,康乃馨超薄透氣護墊,59,340,5.483870967741935,18,poisson,0.6212,0.0,
12120002001,靠得住安全瞬吸香氛護墊標準型,1,2,2.0,1,poisson,,,sparse
12120004001,康乃馨奈米核心健康護墊無香 奈米護墊無香,5,18,3.6,4,poisson,1.0,0.0,
12120005001,蘇菲天然草本護墊17.5cm 草本護墊175,2,7,3.5,1,poisson,,,sparse
12120006001,蘇菲繽紛香氣超薄護墊淡雅香氛,23,58,2.5217391304347827,15,normal,0.5397,0.5639,
12120007001,蘇菲繽紛香氣超薄護墊玫瑰甜心,20,49,2.45,13,poisson,0.9043,0.7519,
12120011001,康乃馨香草花園護墊純淨美國棉 香草花園護墊,2,32,16.0,2,poisson,,,sparse
12120013001,靠得住蘆薈高透氧香氛護墊,4,27,6.75,4,poisson,1.0,0.0,
12120015001,康乃馨奈米核心加長型護墊無香,10,60,6.0,8,poisson,0.9767,0.0,
12120018001,蘇菲繽紛香氣超薄護墊清爽花果,11,21,1.9090909090909092,7,poisson,0.4878,0.0504,
12120024001,蘇菲超輕柔護墊天然無香40P,8,27,3.375,6,poisson,0.7627,0.0,
12120025001,靠得住暖心香氛護墊14.5梔子花,31,154,4.967741935483871,18,poisson,0.6806,0.06,
12120026001,靠得住蘆薈高透氧加長護墊,5,30,6.0,3,poisson,1.0,0.0,
12120027001,靠得住蘆薈高透氧護墊,4,30,7.5,2,poisson,,,sparse
12120030001,蘇菲超輕柔護墊天然花香40P 超輕柔護墊花香,17,63,3.7058823529411766,13,poisson,0.5538,0.149,
12120031001,康乃馨奈米核心健康護墊薰衣草 奈米護墊薰衣草,2,14,7.0,2,poisson,,,sparse
12120033001,靠得住暖心香氛護墊14.5杏桃花,6,32,5.333333333333333,6,poisson,0.6732,0.0,
12120034001,蘇菲極淨肌透氣清新護墊無香 極淨肌護墊無香,13,45,3.4615384615384617,8,poisson,0.4589,0.0533,
12120036001,Mdmmd.新涼感抑菌衛生棉護墊15cm,3,10,3.3333333333333335,2,poisson,,,sparse
12120038001,康乃馨超薄透氣護墊--微香,28,160,5.714285714285714,13,poisson,0.172,0.0,
12120039001,蘇菲繽紛香氣超薄護墊沐浴清新,12,30,2.5,11,poisson,0.4039,0.0,
12120040001,來復易瞬吸安心漏尿專用棉墊多量型 漏尿專用多量型,1,2,2.0,1,poisson,,,sparse
12120041001,來復易瞬吸安心漏尿專用棉墊中量型 漏尿專用中量型,2,4,2.0,2,poisson,,,sparse
12120043001,靠得住安全瞬吸無香護墊標準型,1,4,4.0,1,poisson,,,sparse
12120044001,靠得住安全瞬吸無香護墊加長型,21,116,5.523809523809524,13,poisson,0.7891,0.5264,
12120045001,來復易瞬吸安心漏尿專用棉墊少量型 漏尿專用少量型,5,10,2.0,5,poisson,1.0,0.0,
12120046001,蘇菲天然草本護墊15.5cm 漢方15.5,2,3,1.5,2,poisson,,,sparse
12120048001,康乃馨律動美人140 貼身護墊微,1,2,2.0,1,poisson,,,sparse
12120049001,康乃馨律動美人140 貼身護墊無 無香,9,40,4.0,8,poisson,0.9767,0.0,
12120052001,蘇菲瞬吸加長護墊17.5cm無香,79,440,5.5,21,poisson,0.0346,0.0,
12120053001,蘇菲瞬吸加長護墊17.5cm花香,34,190,5.428571428571429,15,poisson,0.486,0.1846,
12120058001,蘇菲瞬吸加長抑菌乾爽護墊20片 加長抑菌護墊,17,70,4.117647058823529,14,poisson,0.2826,0.0074,
12120060001,蕾妮亞淨妍護墊-天然棉無香,9,20,2.2222222222222223,6,poisson,0.5459,0.0,
12120061001,靠得住安全瞬吸香氛護墊加長型,21,64,3.047619047619047,14,normal,0.5721,0.574,
12120062001,靠得住蘆薈高透氧香氛加長護墊,7,36,5.142857142857143,5,poisson,0.6464,0.0,
12120063001,靠得住健康抑菌護墊標準型,39,192,4.8,15,poisson,0.1692,0.0,
12120064001,康乃馨輕柔乾爽護墊 (草本潔淨 康乃馨護墊草本,4,39,9.75,3,poisson,1.0,0.0,
12120065001,康乃馨輕柔乾爽護墊 (無香) 康乃馨護墊無香,1,3,3.0,1,poisson,,,sparse
12120072001,蘇菲瞬吸加長小翅膀護墊175,5,16,3.2,3,poisson,1.0,0.0,
12120076001,好自在隱型透氣無香護墊40片,7,15,2.142857142857143,6,poisson,0.9794,0.0,
12120078001,好自在隱型清新淡香護墊40片 好自在隱型清新,5,13,2.6,4,poisson,1.0,0.0,
12120079001,來復易吸水淨爽護墊少量22片 來復易吸水墊少,4,6,1.5,4,poisson,1.0,0.0,
12120080001,來復易吸水淨爽護墊中量16片 來復易吸水墊中,1,2,2.0,1,poisson,,,sparse
12120081001,來復易吸水淨爽護墊微量40片 來復易吸水墊微,7,11,1.5714285714285714,7,poisson,0.585,0.0,
12120082001,靠得住草本瞬吸護墊17.5,19,108,5.142857142857143,11,normal,0.089,0.0968,
12120083001,靠得住香氛瞬吸護墊-梔子花17.5,13,100,7.6923076923076925,6,poisson,0.1061,0.001,
12120085001,愛康超透氣衛生棉護墊4入組,3,4,1.3333333333333333,3,poisson,1.0,0.0,
12120086001,康乃韾清涼護墊加長17cm 清涼護墊17cm,6,28,4.666666666666667,5,poisson,0.9133,0.0,
12120087001,康乃韾清涼護墊一般15cm 清涼護墊15cm,1,4,4.0,1,poisson,,,sparse
12120088001,康乃韾超薄透氣護墊加長無香 護墊加長無香,12,48,3.692307692307693,8,poisson,0.46,0.1109,
12120089001,蘇菲極淨肌透氣清新護墊花香 極淨肌護墊花香,6,30,5.0,5,poisson,0.9133,0.0,
12120090001,蘇菲極淨肌天然棉護墊,1,2,2.0,1,poisson,,,sparse
12120091001,康乃韾超薄透氣護墊加長微香 護墊加長微香,4,10,2.5,3,poisson,1.0,0.0,
12120093001,靠得住茶樹舒涼護墊14.5cm,25,62,2.3846153846153846,13,poisson,0.335,0.2577,
12120094001,靠得住茶樹舒涼護墊瞬吸加長17.5cm,67,164,2.4477611940298507,19,poisson,0.661,0.0,
12120898001,蘇菲瞬吸加長護墊15.5cm無香 蘇菲瞬吸加長15,20,68,3.4,15,normal,0.1392,0.1722,
12121003001,靠得住溫柔宣言草本抑菌少流量,32,165,5.0,17,normal,0.8998,0.9143,
12121004001,蘇菲彈力貼身量少潔翼,66,328,4.895522388059701,20,poisson,0.661,0.0,
12121005001,靠得住草本抑菌衛生棉日用23cm,33,141,4.147058823529412,18,poisson,0.6717,0.5096,
12121006002,康乃馨御守棉超薄衛生棉一般流 御守棉一般,3,12,4.0,2,poisson,,,sparse
12121007001,康乃馨純淨棉一般流量 純淨棉一般,2,12,6.0,2,poisson,,,sparse
12121009001,Elis 愛麗思清爽零感日用超薄23cm 超薄日用23,5,10,2.0,3,poisson,1.0,0.0,
12121010001,康乃馨量少型蝶型衛生棉 量少蝶型衛生棉,5,75,12.5,3,poisson,0.2625,0.0,
12121014001,蕾妮亞舒膚超極薄量多日用22.5cm 超極薄量多日用,2,3,1.5,2,poisson,,,sparse
12121015001,蘇菲動感記形日用薄形潔翼18片 動感記形日用,5,18,3.6,4,poisson,1.0,0.0,
12121016001,靠得住純白體驗超吸洞日用超薄,19,96,5.052631578947368,13,poisson,0.8176,0.8102,
12121023001,蘇菲彈力貼身草本抑菌超薄23cm15片 抑菌潔淨23cm,27,114,4.071428571428571,17,normal,0.2226,0.2642,
12121024001,Elis清爽零感日用超薄17 日用超薄17cm,4,12,3.0,4,poisson,1.0,0.0,
12121027001,好自在幻彩液體衛生棉24cm 9片 好自在幻彩24,4,7,1.75,3,poisson,1.0,0.0,
12121028001,好自在純肌絲薄日用24cm10片x3,8,33,4.125,8,poisson,0.4933,0.0,
12121029001,好自在純肌貼身日用24cm10片x3,3,18,6.0,2,poisson,,,sparse
12121032001,康乃馨輕柔美學貼身棉一般流量 貼身棉一般型,1,3,3.0,1,poisson,,,sparse
12121034001,康乃馨一般流量促銷包,32,69,2.0294117647058822,13,poisson,0.9644,0.0,
12121036001,靠得住溫柔宣言輕柔棉日用,14,54,3.857142857142857,10,poisson,0.9395,0.1066,
12121037001,蘇菲極淨肌草本抑菌日23cm 極淨肌草本抑23,7,25,2.7777777777777777,7,poisson,0.884,0.0,
12121038001,蘇菲清新涼感衛生棉23cm黃瓜 微涼棉23cm,13,34,2.6153846153846154,10,poisson,0.8911,0.1656,
12121039001,Slim Slim輕柔動感衛生棉22.5,2,2,1.0,2,poisson,,,sparse
12121048001,蘇菲極淨肌原生棉超薄潔翼23cm 23cm12片,8,30,3.75,7,poisson,0.867,0.0,
12121050001,蘇菲清新涼感衛生棉23cm薄荷,31,74,2.3870967741935485,16,poisson,0.6256,0.0,
12121051001,蘇菲極淨肌原生棉量少型17.5cm 量少18片,4,28,7.0,3,poisson,1.0,0.0,
12121056001,好自在INFINITY液體衛生棉24cm 好自在IN24,20,53,2.65,14,normal,0.3009,0.3326,
12121059001,蘇菲彈力貼身Happycatch超薄23cm 蘇菲happy棉23,13,24,1.7142857142857142,10,poisson,0.9395,0.1066,
12121060001,靠得住暖心香氛青檸日薄23,3,8,2.6666666666666665,3,poisson,1.0,0.0,
12121061001,Mdmmd.新涼感抑菌衛生棉一般型24.5cm,11,34,3.090909090909091,8,poisson,0.8112,0.0,
12121062001,Slim Slim輕柔動感衛生棉25cm,3,4,1.3333333333333333,3,poisson,1.0,0.0,
12121064001,靠得住喵掌包衛生棉24cm 12片入,168,175,1.0416666666666667,21,poisson,0.3532,0.0,
12121065001,靠得住暖心香氛梔子花日薄23,8,44,5.5,7,poisson,0.867,0.0,
12121066001,康乃韾清涼棉一般流量14片2入 清涼棉一般21.5,5,20,4.0,5,poisson,1.0,0.0,
12121067001,靠得住草本抑菌極薄23,8,20,2.2222222222222223,5,poisson,0.2883,0.0,
12121070001,好自在瞬潔乾爽蝶翼23公分,6,28,4.666666666666667,6,poisson,0.6732,0.0,
12121071001,好自在純棉液體衛生棉日用24cm8片,6,11,1.5714285714285714,5,poisson,0.6447,0.0,
12121072001,蘇菲有機棉日用25cm14片 有機棉日用,7,8,1.1428571428571428,7,poisson,0.585,0.0,
12121078001,愛康超透氣衛生棉日用4入組 愛康日用4入組,4,5,1.25,3,poisson,1.0,0.0,
12121079001,好自在少女口袋棉淡香24cm 口袋棉淡香24,5,10,2.0,5,poisson,1.0,0.0,
12121081001,蕾妮亞輕潔抑菌量多日用型22.5cm 輕潔抑菌日用型,2,10,5.0,2,poisson,,,sparse
12121082001,靠得住茶樹舒涼棉23cm,13,32,2.4615384615384617,10,poisson,0.8911,0.1656,
12121085001,好自在少女口袋棉無香24cm,9,13,1.4444444444444444,7,poisson,0.8884,0.0,
12121087001,蕾妮亞零觸感特薄量多日用22.5cm,7,18,2.5714285714285716,4,poisson,0.3445,0.0,
12121089001,蕾妮亞零觸感特薄一般量日用20.5cm 零觸感一般日用,23,102,4.434782608695652,16,normal,0.1356,0.1971,
12121091001,蕾妮亞零觸感特薄倍護側邊22.5cm 零觸感倍護側邊,23,62,2.6956521739130435,11,normal,0.0093,0.0185,
12121092001,好自在乾爽瞬潔絲薄24cm 乾爽瞬潔絲薄24,8,14,1.75,5,poisson,0.4405,0.0,
12121103001,蘇菲極淨肌原生棉極薄0.1潔翼23cm 極23cm10片,6,33,5.5,6,poisson,0.6732,0.0,
12121109001,好自在純肌透氣棉日用24cm16片X2 好自在純肌24,14,24,1.7142857142857142,9,poisson,0.5967,0.2464,
12122001001,蘇菲天然草本衛生棉25cm 草本25cm,4,9,2.25,4,poisson,1.0,0.0,
12122002002,康乃馨御守棉超薄衛生棉量多型,14,84,6.0,9,poisson,0.595,0.106,
12122003001,純白體驗淨味紫羅蘭日用超薄,25,84,3.36,15,poisson,0.8335,0.7967,
12122005001,蘇菲極淨肌原生棉超薄潔翼26cm 26cm17片,8,22,2.75,8,poisson,0.4933,0.0,
12122007001,蘇菲彈力貼身草本抑菌超薄28cm13片 抑菌潔淨28cm,15,63,4.2,12,poisson,0.5557,0.0261,
12122008001,蘇菲彈力貼身極薄0.1日潔翼23 蘇菲彈力貼身極,4,8,2.0,4,poisson,1.0,0.0,
12122009001,蕾妮亞零觸感特薄超涼量多日用22.5cm 零觸感涼量多日,9,42,4.2,7,poisson,0.6731,0.0,
12122011001,蘇菲立體防漏日用潔翼 防漏日用潔翼,5,24,4.8,4,poisson,1.0,0.0,
12122012001,蘇菲極緻柔感日用超薄衛生棉 極緻柔感日用,6,60,7.5,5,poisson,0.4384,0.0,
12122013001,靠得住柔棉超薄護翼日用23,34,304,8.0,15,poisson,0.1879,0.0,
12122014001,康乃馨純淨棉量多型 純淨棉量多,9,42,4.2,7,poisson,0.6731,0.0,
12122015001,蘇菲彈力貼身日用潔翼 蘇菲日用潔翼,4,20,5.0,4,poisson,1.0,0.0,
12122016001,蘇菲清新涼感衛生棉25cm黃瓜,29,61,2.103448275862069,14,normal,0.2492,0.3166,
12122017001,Elis愛麗思 超防護極安心日用超薄25c 日用超薄25cm,1,6,6.0,1,poisson,,,sparse
