item_code,item_name,abc_kmeans,distribution,mean_order_freq,std_order_freq,cv,cv_class,full_class
14504052001,素飄香野菜多風味碗麵95g 素飄香野菜多,A,poisson,5.9048,2.43,0.4115,0,high demand - stable
14504053001,素飄香麻辣燙風味碗麵100g 素飄香麻辣燙,A,poisson,4.9048,2.2147,0.4515,0,high demand - stable
14504055001,維力素飄香麻辣燙風味麵90g 素飄香麻辣燙,A,poisson,13.619,3.6904,0.271,0,high demand - stable
14504056001,維力素食炸醬重量碗110g 素食炸醬重量碗,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14504060001,隨緣南洋叻沙拌麵碗麵92g 南洋叻沙拌麵,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14504062001,隨緣泰式酸辣湯麵碗麵98g 泰式酸辣湯麵,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14504076001,日清拉王醬油味非油炸速食麵 日清拉王醬油,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14505003001,不倒翁辛辣拉麵(袋)120g 不倒翁辛辣拉麵,B,poisson,1.5714,1.2536,0.7977,1,medium demand - volatile
14505005001,統一肉燥風味調合米粉(包) 60g,A,poisson,13.1905,3.6319,0.2753,0,high demand - stable
14505008001,王子麵-火鍋/滷味專用50g,A,normal,2.3333,3.8339,1.6431,2,high demand - intermittent
14505009001,科學麵原味40gX12特規 科學麵原味40gX,A,poisson,26.2857,5.127,0.195,0,high demand - stable
14505011001,拉麵道-日式味噌(袋)101g,A,poisson,9.9524,3.1547,0.317,0,high demand - stable
14505013001,維力炸醬麵(包) 90g 維力炸醬麵(包),A,poisson,38.5714,6.2106,0.161,0,high demand - stable
14505014001,維力炸醬麵(碗) 90g 維力炸醬麵(碗),A,poisson,22.4762,4.7409,0.2109,0,high demand - stable
14505016001,來一客-韓式泡菜 67g,A,poisson,32.2381,5.6779,0.1761,0,high demand - stable
14505020001,維力大乾麵-地獄辣椒(包)100g,A,poisson,7.5238,2.743,0.3646,0,high demand - stable
14505021001,維力大乾麵-紅油擔擔(包)100g,A,poisson,8.1429,2.8536,0.3504,0,high demand - stable
14505031001,統一阿Q桶麵韓式泡菜麵 102g,A,poisson,9.8095,3.132,0.3193,0,high demand - stable
14505035001,火辣雞肉風味鐵板炒麵(奶油白醬風味) 三養火辣雞白醬,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14505039001,農心天婦羅海鮮味烏龍杯麵62g 農心天婦羅海鮮,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14505041001,科學麵-原味(包)40g,A,poisson,25.1429,5.0143,0.1994,0,high demand - stable
14505043001,Paldo 泡菜麵 120g Paldo 泡菜麵,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
14505046001,農心辛香菇味杯麵68g 農心辛香菇味杯,A,poisson,3.5714,1.8898,0.5292,1,high demand - volatile
14505047001,維力大乾麵紅油擔擔風味碗麵110g 大乾桶紅油擔擔,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14505048001,張君雅小妹妹-捏碎麵 40g,B,poisson,2.2857,1.5119,0.6614,1,medium demand - volatile
14505052001,荷卡廚坊濃湯麵田園玉米47g 濃湯麵田園玉米,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14505053001,農心激辣辛杯麵68g 農心激辣辛杯麵,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14505058001,荷卡廚坊濃湯麵巧達海鮮47g 濃湯麵巧達海鮮,B,poisson,1.381,1.1751,0.851,1,medium demand - volatile
14505059001,王子麵原味40g 王子麵原味,B,poisson,2.0952,1.4475,0.6908,1,medium demand - volatile
14505065001,味王-泰式酸辣湯麵(包)86g 泰式酸辣湯麵,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14505088001,不倒翁辣炒年糕乾拌杯麵 65g,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14505099001,拉麵道-日式味噌(杯)80G,A,poisson,8.3333,2.8868,0.3464,0,high demand - stable
14505102001,Paldo 極地麻辣湯麵120g,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14505105001,巷口乾麵炸醬風味(袋) 100g 炸醬風味,A,poisson,4.4286,2.1044,0.4752,0,high demand - stable
14505106001,巷口乾麵麻醬風味(袋) 100g,A,poisson,3.2857,1.8127,0.5517,1,high demand - volatile
14505115001,維力炸醬麵重量包(袋) 123g 炸醬麵重量包,A,poisson,11.8571,3.4434,0.2904,0,high demand - stable
14505125001,營多珍饌系列印尼極品炒麵80g 營多印尼極品炒,A,poisson,3.2857,1.8127,0.5517,1,high demand - volatile
14505138001,拉麵道-日式豚骨(杯)73G,A,poisson,14.381,3.7922,0.2637,0,high demand - stable
14505139001,營多珍饌系列蒜香極品炒麵80g 營多蒜香極品炒,B,poisson,1.5714,1.2536,0.7977,1,medium demand - volatile
14505148001,黑雞牌雞絲麵55g*5(免煮) 黑雞牌雞絲麵,B,poisson,2.0,1.4142,0.7071,1,medium demand - volatile
14505899001,統一脆麵(包)55g,A,poisson,20.1905,4.4934,0.2225,0,high demand - stable
14505911001,統一肉燥調合米粉(碗)64g,B,poisson,2.5714,1.6036,0.6236,1,medium demand - volatile
14505913001,起司火辣雞肉風味鐵板炒麵 起司火辣炒麵,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14505917001,科學麵香蔥雞汁風味40g,A,poisson,14.7619,3.8421,0.2603,0,high demand - stable
14505926001,Pulmuone直火炸醬麵 直火炸醬麵,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
14505931001,激辛火辣雞肉風味鐵板炒麵,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14505947001,NOBRAND火辣海鮮炒碼風味拉麵 海鮮炒碼麵,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14505958001,ABC香辣番茄湯味麵 番茄湯味麵,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14505973001,宗家府火辣泡菜麵,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
14505996001,NOBRAND韓式大醬辣牛肉風味拉麵,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14506001001,五木拉麵-海鮮321g,A,poisson,7.619,2.7603,0.3623,0,high demand - stable
14506002001,農心爽口海鮮烏龍麵超值包120g x5 爽口海鮮烏龍麵,A,poisson,5.0,2.2361,0.4472,0,high demand - stable
14506004001,家福油麵2000g 家福油麵2000g,B,poisson,1.4286,1.1952,0.8367,1,medium demand - volatile
14506005001,五木拉麵-牛肉321g 五木拉麵-牛肉,B,poisson,2.1429,1.4639,0.6831,1,medium demand - volatile
14506006001,五木拉麵-肉燥321g,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14506008001,馬祖老酒麵線-花雕雞風味95g 馬祖老酒麵線,B,poisson,2.0476,1.431,0.6988,1,medium demand - volatile
14506011001,五木關東麵375g,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
14506012001,五木細關東麵375g,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14506013001,上智鍋燒意麵泡菜口味280g 上智鍋燒意麵,B,poisson,0.6667,0.8165,1.2247,2,medium demand - intermittent
14506014001,韓國不倒翁Q拉麵(純粗麵條)110g*5,B,poisson,0.7619,0.8729,1.1456,2,medium demand - intermittent
14506015001,農心 安城湯麵超值包125g x5 農心安城湯麵,A,poisson,4.1905,2.0471,0.4885,0,high demand - stable
14506018001,龍口台灣拉麵1.8Kg 龍口台灣拉麵,B,normal,1.1429,0.9897,0.866,1,medium demand - volatile
14506021001,家福麻醬招牌乾麵100g 家福麻醬招牌乾,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14506024001,揚豐御廚排骨3分拉麵346g 排骨 3分拉麵,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14506025001,公仔麵-麻油(包)100g 公仔麵-麻油(包,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14506031001,農心韓國辣味醡醬風味麵137g x4 辣味醡醬風味麵,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14506032001,家福細拉麵2000g 家福細拉麵2000g,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14506033001,家福麵線,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14506036001,Paldo起司拉麵(包)111g Paldo起司拉麵(,B,poisson,0.8095,0.8997,1.1114,2,medium demand - intermittent
14506038001,五木銀絲麵400g,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14506039001,五木特級營養麵條經濟包 2000g,A,poisson,4.381,2.0931,0.4778,0,high demand - stable
14506041001,福忠眷村醬麵-蒜香麻醬125g x4 福忠眷村醬麵,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14506042001,家福營養麵條 300g,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14506043001,揚豐烏醋香醇乾拌拉麵400g 烏醋乾拌麵,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14506044001,家樂福刀削麵,B,normal,1.1905,1.0519,0.8836,1,medium demand - volatile
14506045001,揚豐肉燥3分拉麵(寬麵)333g 肉燥3分拉麵寬麵,B,normal,0.9524,0.9989,1.0488,2,medium demand - intermittent
14506046001,揚豐乾拌炸醬3分拉麵390g 乾拌炸醬3分拉麵,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
14506048001,鄉傳優良油麵經濟包1600g,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
14506049001,好勁道-寬版大麵300g,A,poisson,2.4286,1.5584,0.6417,1,high demand - volatile
14506053001,揚豐柴魚3分拉麵343g 柴魚3分拉麵,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14506056001,五木雞蛋麵條經濟包 2000g,A,poisson,7.5714,2.7516,0.3634,0,high demand - stable
14506057001,家福油麵 300g 家福油麵 300g,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14506059001,龍口台灣營養麵條1.8Kg 龍口台灣營養麵,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
14506060001,曾拌麵-麻油椒香117g x4,A,poisson,2.2381,1.496,0.6684,1,high demand - volatile
14506062001,鄉傳在地小吃台南擔仔麵321g 鄉傳在地小吃台,B,poisson,0.6667,0.8165,1.2247,2,medium demand - intermittent
14506065001,好勁道-家常麵條 300g,A,poisson,6.2857,2.5071,0.3989,0,high demand - stable
14506066001,好勁道-天禧麵線300g,A,normal,2.4762,1.1389,0.4599,0,high demand - stable
14506067001,好勁道-千羽拉麵320g,A,poisson,3.7143,1.9272,0.5189,1,high demand - volatile
14506069001,鄉傳在地小吃南投意麵321g,B,poisson,0.9524,0.9759,1.0247,2,medium demand - intermittent
14506070001,五木純麵煮意(菠菜)504g,A,poisson,2.8095,1.6762,0.5966,1,high demand - volatile
14506071001,揚豐無調味3分拉麵780g,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14506072001,好勁道-月見雞蛋麵300g,A,poisson,7.7619,2.786,0.3589,0,high demand - stable
14506074001,不倒翁辣起司風味拉麵111g x4 不倒翁辣起司,B,poisson,0.7619,0.8729,1.1456,2,medium demand - intermittent
14506076001,譽方媽媽 關廟拉麵1000g,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14506081001,家福關東細麵 家福關東細麵,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
14506082001,家福關東麵,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14506084001,鄉傳經濟包麵條1600g,A,poisson,3.8095,1.9518,0.5123,1,high demand - volatile
14506085001,不倒翁金拉麵-原味(袋) 120g 不倒翁金拉麵-,B,poisson,0.8571,0.9258,1.0801,2,medium demand - intermittent
14506087001,農心辛拉麵超值包120g x5,A,poisson,15.4762,3.934,0.2542,0,high demand - stable
14506089001,不倒翁起司拉麵(袋)111g 不倒翁起司拉麵,B,poisson,1.8095,1.3452,0.7434,1,medium demand - volatile
14506090001,五木純麵煮意(原味)504g,A,poisson,5.0952,2.2573,0.443,0,high demand - stable
14506096001,財貴伯台灣手工麵線1200g 手工麵線,B,poisson,1.5714,1.2536,0.7977,1,medium demand - volatile
14506099001,維力媽媽拉麵(袋)70gX6 維力媽媽拉麵(,A,poisson,2.5238,1.5887,0.6295,1,high demand - volatile
14506100001,臺灣好物金門高粱醬香拌麵90g 高粱醬香拌麵,A,poisson,2.4286,1.5584,0.6417,1,high demand - volatile
14506103001,日正長壽麵線250g,B,poisson,1.4762,1.215,0.8231,1,medium demand - volatile
14506109001,福成關廟麵 1200g 關廟麵,B,poisson,1.7619,1.3274,0.7534,1,medium demand - volatile
14506111001,Paldo御膳三鮮炸醬麵120g x4 御膳三鮮炸醬麵,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14506112001,譽方媽媽 關廟意麵1000g,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
14506122001,農心醡醬風味麵(包)140g 農心醡醬風味麵,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14506124001,正嘉刀削麵900g 正嘉關廟刀削麵,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14506126001,農心馬鈴薯麵(包)100g 農心馬鈴薯麵(,B,poisson,1.381,1.1751,0.851,1,medium demand - volatile
14506127001,上智鍋燒意麵海鮮口味280g 上智鍋燒意麵,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14506129001,Paldo御膳火麵120g x4 御膳火麵,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
14506130001,福成意麵 1200g 福成意麵,B,poisson,0.8095,0.8997,1.1114,2,medium demand - intermittent
14506131001,福成粄條麵 1200g 粄條麵,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14506132001,正嘉陽春麵1200g 正嘉陽春麵900g,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14506135001,譽方媽媽 關廟刀削麵800g,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14506139001,正嘉關廟麵1200g 正嘉關廟麵1200,B,poisson,1.9524,1.3973,0.7157,1,medium demand - volatile
14506140001,農心爽口海鮮烏龍麵(包)120g 農心爽口海鮮烏,B,poisson,0.7619,0.8729,1.1456,2,medium demand - intermittent
14506141001,家福關廟麵1200g 家福關廟麵1200,B,poisson,1.0952,1.0465,0.9555,1,medium demand - volatile
14506142001,農心魷魚海鮮味湯麵(包)124g,A,poisson,2.381,1.543,0.6481,1,high demand - volatile
14506143001,農心安城湯麵(包)125g 農心安城湯麵(,B,poisson,2.1429,1.4639,0.6831,1,medium demand - volatile
14506145001,五木南投意麵經濟包 65gX10,B,poisson,0.8095,0.8997,1.1114,2,medium demand - intermittent
14506150001,譽方媽媽 關廟麵1200g,B,normal,1.3333,1.2472,0.9354,1,medium demand - volatile
14506159001,KORMOSA韓素香紅燒湯麵110g x4 素食紅燒湯麵,B,poisson,2.0476,1.431,0.6988,1,medium demand - volatile
14506164001,譽方媽媽 關廟細麵1200g,B,poisson,1.7619,1.3274,0.7534,1,medium demand - volatile
14506165001,中農經典北方拉麵 900g 中農北方拉麵,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14506171001,家樂福油蔥招牌乾麵100g 家樂福油蔥招牌,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14506173001,金雞牌關廟麵 1200g,B,poisson,0.6667,0.8165,1.2247,2,medium demand - intermittent
14506174001,不倒翁Q拉麵(純麵條)110g 不倒翁Q拉麵(純,B,poisson,1.619,1.2724,0.7859,1,medium demand - volatile
14506190001,五木細關東麵家庭號1.05Kg 細關東麵家庭號,B,poisson,1.2857,1.1339,0.8819,1,medium demand - volatile
14506199001,維力蒸煮麵65g,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
14506204001,KORMOSA泡菜火鍋湯麵(包)110g KORMOSA泡菜火,B,poisson,0.9524,0.9759,1.0247,2,medium demand - intermittent
14506206001,鄉傳鹿港納財麵線1600g,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14506211001,KORMOSA韓素香芹菜香菇湯麵110g x4 素芹菜香菇湯麵,B,poisson,1.0476,1.0235,0.977,1,medium demand - volatile
14506222001,正嘉樹豆簽 900g 正嘉樹豆簽 900,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14506225001,Paldo御膳炸醬麵(包)200g Paldo御膳炸醬,B,poisson,1.1905,1.0911,0.9165,1,medium demand - volatile
14506230001,ITSUKI札幌即食拉麵2人份-味噌,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
14506248001,原製麵無鹽麵條 無鹽麵條,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14506254001,中農錦州美食松花刀削麵600g,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14506262001,正嘉蔬菜麵1200g,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14506264001,不倒翁金拉麵-辛辣120g 不倒翁金拉麵,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
14506275001,臺灣好物岡山香辣豆瓣拌麵84g 香辣豆瓣拌麵,A,poisson,4.1905,2.0471,0.4885,0,high demand - stable
14506281001,臺灣好物雲林香蔥蒜蓉拌麵82g 香蔥蒜蓉拌麵,B,poisson,1.381,1.1751,0.851,1,medium demand - volatile
14506286001,火辣雞肉風味鐵板炒麵 火辣雞肉風味鐵,B,poisson,1.7619,1.3274,0.7534,1,medium demand - volatile
14506291001,農心激辣辛拉麵120g 農心激辣辛拉麵,B,normal,1.0,1.1127,1.1127,2,medium demand - intermittent
14506298001,五木蕎麥麵320g 五木蕎麥麵320g,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14506313001,五木麵大師和風麵條300g 五木麵大師和風,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14506314001,五木麵大師蘭州拉麵300g,B,poisson,1.4762,1.215,0.8231,1,medium demand - volatile
14506315001,五木麵大師雲絲細300g,B,poisson,0.7619,0.8729,1.1456,2,medium demand - intermittent
14506323001,中農錦州美食關廟細麵600g,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14506328001,中農經典家常勁麵 900g 中農家常勁麵,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
14506329001,中農經典大寬麵片900g 中農大寬麵片,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14506330001,八道泡菜先生-手作泡菜湯麵115g 手作泡菜湯麵,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
14506334001,PALDO韓國乾拌麵130g x5 韓國乾拌麵,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
14506339001,農心安城湯麵-海鮮味112g 安城海鮮湯麵,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14506340001,八道泡菜先生-手作泡菜乾拌麵134g 手作泡菜乾拌麵,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14506348001,一食之選乾拌麵-香爆蔥燒352g,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14506349001,水哦千拌麵-黑麻油麵線372g 千拌麵黑麻油麵,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14506352001,五木營養麵條300g 五木營養麵條,B,poisson,1.9048,1.3801,0.7246,1,medium demand - volatile
14506358001,中農經典蛋黃拉麵 900g 中農蛋黃拉麵,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14506360001,揚豐牛肉3分拉麵339g 揚豐牛肉拉麵,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
14506366001,農心頂級辛拉麵(包)130g 農心頂級辛拉麵,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14506372001,金雞牌關廟板條麵 1200g,B,poisson,0.8095,0.8997,1.1114,2,medium demand - intermittent
14506375001,農心浣熊炸醬烏龍麵140g x4 浣熊炸醬烏龍麵,B,poisson,1.5238,1.2344,0.8101,1,medium demand - volatile
14506378001,農心非油炸辛拉麵97g 非油炸辛拉麵,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14506383001,Paldo金炸醬麵(包)203g 金炸醬麵,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
14506386001,ITSUKI九州即食拉麵2人份-豚骨 豚骨味,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14506392001,五木府城肉燥味湯麵 336g 府城肉燥味湯麵,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
14506393001,一食之選乾拌麵-成都麻辣376g 一食之選-麻辣,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14506397001,曾蒙牛職人麵舖-紅燒牛肉麵500g 紅燒牛肉麵,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14506400001,不倒翁金螃蟹海鮮風味拉麵130g*4,B,poisson,1.0952,1.0465,0.9555,1,medium demand - volatile
14506411001,曾蒙牛職人麵舖-清燉牛肉麵500g 清燉牛肉麵,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
14506488001,金雞牌鹽水意麵600g,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14506490001,農心辛辣白菜風味拉麵超值包120g x5,A,poisson,4.3333,2.0817,0.4804,0,high demand - stable
14506631001,Paldo香辣芝麻濃湯拉麵115g X4 芝麻濃湯拉麵,B,poisson,0.9048,0.9512,1.0513,2,medium demand - intermittent
14506641001,台客99酸菜牛肉麵580g,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14506642001,台客99紅燒牛肉麵580g,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
14506645001,馬辣紅燒牛肉麵540g,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14506646001,馬辣清燉牛肉麵540g,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
14506647001,台客99香菇雞麵580g,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14506887001,出前一丁麻油味速食麵 麻油速食麵,B,poisson,2.0476,1.431,0.6988,1,medium demand - volatile
14506898001,阿舍食堂外省乾麵油蔥95g,A,poisson,3.7143,1.9272,0.5189,1,high demand - volatile
14507029001,聖雷蒙尖管麵 500g 聖雷蒙尖管麵,B,normal,1.0476,1.1329,1.0814,2,medium demand - intermittent
14507042001,QQ義大利麵500g QQ義大利麵,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14507044001,QQ螺絲麵500g QQ螺絲麵,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14507045001,QQ三色稜紋貝殼麵500g QQ三色貝殼麵,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14507047001,常春藤細麵500G 金藤義大利細麵,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14507061001,百味來義大利直麵#5 500g 百味來直麵,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14507076001,家福圓直麵500g 家福圓直麵500g,B,poisson,0.7619,0.8729,1.1456,2,medium demand - intermittent
14507083001,Agnesi 天使髮絲義大利麵500g Agnesi 天使髮,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14507085001,Agnesi 義大利麵 500g,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14507087001,Agnesi 義大利細扁麵 500g Agnesi  義大利,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14507202001,De Cecco 義大利蝴蝶結麵 蝴蝶結麵,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14508002001,虎印炊粉300g 虎印炊粉300,B,poisson,2.0476,1.431,0.6988,1,medium demand - volatile
14508004001,虎牌新竹炊粉 400g,A,poisson,6.0476,2.4592,0.4066,0,high demand - stable
14508013001,家福炊粉,B,normal,1.2381,1.0191,0.8231,1,medium demand - volatile
14508016001,家福炊粉(小),B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14508017001,南興新竹100％純米米粉200g,B,poisson,1.6667,1.291,0.7746,1,medium demand - volatile
14508018001,佛祖牌新竹炊粉500g 佛祖牌新竹炊粉,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14508022001,源順有機糙米米粉200g 源順有機糙米米,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14508898001,金鳳梨新竹炊粉210g*3 金鳳梨新竹炊粉,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
14508899001,龍口新竹炊粉200g,A,poisson,5.5238,2.3503,0.4255,0,high demand - stable
14508903001,龍口特級炊粉 450g 龍口特級炊粉,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14508913001,虎牌純米米粉250g,B,poisson,1.7143,1.3093,0.7638,1,medium demand - volatile
14508918001,老鍋米粉-純米健康蔬食風味湯米粉60g-4,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14508924001,佛祖牌新竹炊粉900g 佛祖牌新竹炊粉,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14509001001,龍口口味粉絲 300g,A,poisson,11.1905,3.3452,0.2989,0,high demand - stable
14509002001,曾蒙牛職人麵舖-麻辣鴨血寬粉 540g,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
14509005001,日正台灣麵攤寬粉絲150g,B,poisson,0.7619,0.8729,1.1456,2,medium demand - intermittent
14509006001,龍口口味粉絲(量販包) 720g,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
14509007001,台光超級粉絲 600g 台光綠豆粉絲 6,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
14509008001,虎牌綠豆粉絲 450g,A,poisson,8.6667,2.9439,0.3397,0,high demand - stable
14509009001,曾蒙牛職人麵舖-紅燒牛肉細粉 460g 紅燒牛肉細粉,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14509010001,龍口埔里水粉400g 龍口埔里水粉40,B,poisson,1.4762,1.215,0.8231,1,medium demand - volatile
14509011001,龍口特級寬粉 300g,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14509013001,日正粉絲150g *日正粉絲150,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14509015001,中農寶鼎100％純綠豆粉絲180g,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
14509016001,龍皇粉絲三把 90g 龍皇粉絲三把,B,poisson,1.3333,1.1547,0.866,1,medium demand - volatile
14509017001,韓國不倒翁正Q火鍋冬粉100g 不倒翁火鍋冬粉,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
14509021001,金龍一番日式豚骨杯39g 春雨日式豚骨杯,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14509024001,中農經典寬粉200g,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14509025001,中農經典粉絲200g,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14509027001,家樂福細粉絲90g,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14509028001,家樂福細粉絲 300g 家福細粉絲,B,poisson,0.8095,0.8997,1.1114,2,medium demand - intermittent
14509035001,金龍一番紅燒牛肉杯41g,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
14509036001,中農網裝冬粉380g,B,normal,1.2857,0.9828,0.7644,1,medium demand - volatile
14509037001,金龍一番韓式泡菜杯35.5g,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14509042001,韓國Otaste辣炒年糕冬粉杯-原味128g 辣炒年糕冬粉杯,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
14510004001,西螺金農上等米(圓二)3kg,A,poisson,7.7143,2.7775,0.36,0,high demand - stable
14510005001,大倉池農香米(圓ㄧ)1.5Kg,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
14510007001,家樂福花蓮富里芋香米(圓二),A,poisson,6.1429,2.4785,0.4035,0,high demand - stable
