pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score,trip_start,trip_duration
282,2276,3,-68,4152,1,,
139,50,7,258,4156,1,,
377,991,6,168,4166,1,,
157,65,2,-68,4177,1,,
339,202,10,251,4180,1,,
234,131,3,168,4185,1,,
457,667,7,251,4196,1,,
338,85,3,258,4203,1,,
474,973,8,136,4208,1,,
256,233,11,136,4223,1,,
419,235,9,220,4226,1,,
340,109,9,245,4232,1,,
340,85,12,192,4232,1,,
449,506,6,136,4233,1,,
289,27,5,136,4243,1,,
392,326,3,264,4248,1,,
383,34,5,251,4256,1,,
383,18,8,66,4256,1,,
407,35,1,218,4260,1,,
407,40,5,233,4260,1,,
273,330,3,256,4266,1,,
385,55,8,118,4273,1,,
348,589,5,220,4274,1,,
97,1241,7,1,4284,1,,
76,24,7,256,4297,1,,
393,456,10,-47,4301,1,,
365,2712,3,211,4307,1,,
