tick,energy,job_queue_len,stop_and_go,turning,load_mass,moving_robots
15146.25,0.495285,14,0,0,4844.187,16
15146.4,0.490298,14,1,0,4475.599,15
15146.55,0.681339,14,0,1,4475.599,15
15146.7,0.513855,14,0,0,4475.599,16
15146.85,0.507597,14,1,0,4105.683,15
15147.0,0.698467,14,0,1,4105.683,15
15147.15,0.513096,14,1,0,4331.876,16
15147.3,0.71655,14,2,1,4009.181,14
15147.45,0.583251,14,1,1,3616.726,13
15147.6,0.514827,14,0,0,3962.079,14
15147.75,0.52531,14,0,0,3962.079,14
15147.9,0.482634,14,1,0,4019.512,14
15148.05,0.480245,14,0,0,4019.512,14
15148.2,0.46634,15,1,0,4388.1,14
15148.35,0.538062,15,1,1,4464.598,14
15148.5,0.607805,15,0,1,4464.598,14
15148.65,0.427947,15,1,0,4460.777,14
15148.8,0.579128,15,1,1,4063.819,13
15148.95,0.591733,15,1,1,4164.142,13
15149.1,0.359894,15,2,0,3383.281,12
15149.25,0.531938,15,0,1,3753.197,13
15149.4,0.30711,15,2,0,3507.466,12
15149.55,0.455297,15,1,1,3172.444,11
15149.7,0.308517,15,0,0,3172.444,11
15149.85,0.310186,15,0,0,3172.444,11
15150.0,0.29491,15,1,0,2831.633,11
15150.15,0.473717,15,0,1,3090.157,12
15150.3,0.297987,15,2,0,2815.763,10
15150.45,0.477973,15,2,2,2562.738,9
15150.6,0.242283,15,1,0,2591.108,9
15150.75,0.43605,15,0,1,3288.45,11
15150.9,0.285742,15,0,0,3633.803,12
15151.05,0.305619,15,0,0,3633.803,12
15151.2,0.320972,15,0,0,3922.587,13
15151.35,0.32222,15,1,0,3499.569,12
15151.5,0.341721,15,1,0,3822.264,12
15151.65,1.003775,15,1,0,3563.74,11
15151.8,0.875236,15,1,0,3469.043,11
15151.95,0.598106,14,0,1,3469.043,11
15152.1,0.436422,14,0,0,3743.437,13
15152.25,0.471468,15,0,0,4078.459,14
15152.4,0.500425,15,0,0,4721.701,16
15152.55,0.536405,15,0,0,4721.701,16
15152.7,0.557709,15,0,0,4721.701,16
15152.85,0.57415,15,0,0,4721.701,16
15153.0,0.588772,15,0,0,4721.701,16
15153.15,0.560728,15,1,0,4416.814,15
15153.3,0.690723,15,1,1,4076.003,14
15153.45,0.70178,15,0,1,4416.814,15
15153.6,0.593167,15,2,1,4577.928,14
15153.75,1.117339,15,1,1,4242.906,13
15153.9,0.660237,14,1,1,3920.211,12
15154.05,0.666782,14,0,1,3920.211,12
15154.2,0.504725,14,0,0,3920.211,12
15154.35,0.495765,14,0,0,3920.211,12
15154.5,0.490878,14,0,0,3920.211,12
15154.65,0.485367,14,0,0,3920.211,12
15154.8,0.474515,14,0,0,3920.211,12
15154.95,0.442666,14,1,0,3898.582,12
15155.1,0.413941,14,1,0,3846.658,12
15155.25,0.592364,14,0,1,4173.174,14
15155.4,0.414028,14,0,0,4173.174,15
15155.55,0.479274,14,0,1,4508.196,16
15155.7,0.39581,14,1,0,4433.933,16
15155.85,0.580586,14,1,1,4041.478,15
15156.0,0.550537,14,2,1,3260.617,13
15156.15,0.545255,14,0,1,3260.617,13
15156.3,0.372811,14,1,0,2971.833,12
15156.45,0.540928,14,0,1,2971.833,12
15156.6,0.348865,14,2,0,2338.202,10
15156.75,0.515612,14,0,1,2338.202,10
15156.9,0.343281,14,1,0,2718.87,10
15157.05,0.429445,14,0,1,2718.87,10
15157.2,0.334489,14,1,0,2378.059,10
15157.35,0.500834,14,0,1,2378.059,10
15157.5,0.341237,14,0,0,2775.017,11
15157.65,0.301509,14,2,0,2989.32,11
15157.8,0.489384,14,0,1,3334.673,12
15157.95,0.352284,14,0,0,3334.673,12
15158.1,0.376173,14,0,0,3623.457,13
15158.25,0.407208,15,0,0,3928.344,14
15158.4,0.443112,15,0,0,4257.088,15
15158.55,0.472708,15,0,0,4257.088,15
15158.7,0.489284,15,0,0,4257.088,16
