tick,total_energy,job_queue_len,stop_and_go,total_turning
61.65,128211.6628327178,37,186,143
61.8,128358.16127411781,37,187,143
61.95,128614.08341638431,37,187,144
62.1,128768.66919604431,37,187,144
62.25,128919.83896441433,37,187,144
62.4,129067.59272149432,37,187,144
62.55,129229.92716855931,37,187,144
62.7,129399.74497022934,37,187,144
62.85,129573.00245737433,37,187,144
63.0,129745.72299749931,37,187,144
63.15,129925.72861606433,37,188,144
63.3,130116.20563571934,37,188,144
63.45,130298.45893948434,37,189,144
63.6,130490.23186580933,37,189,144
63.75,130701.1533542243,37,189,144
63.9,130940.92675328933,37,189,144
64.05,131181.5634387893,37,190,144
64.2,131448.93702949432,37,190,144
64.35,131720.28502618434,37,190,144
64.5,131989.8704910893,37,190,144
64.65,132266.50372427932,37,190,144
64.8,132548.2201187243,37,191,144
64.95,133469.3355545593,37,191,144
65.1,133750.33538646428,36,191,144
65.25,134025.7180839643,36,191,144
65.4,134300.01261751933,36,191,144
65.55,134555.7490111693,36,191,144
65.7,134798.79544221432,36,191,144
65.85,135048.6937320193,36,191,144
66.0,135287.6876968843,36,192,144
66.15,135574.71152042755,36,193,145
66.3,135863.79549533382,37,193,146
66.45,136056.4049744038,37,194,146
66.6,136329.73276002647,37,194,147
66.75,136538.00174766485,37,194,148
66.9,136731.2928112698,37,194,148
67.05,136897.93022245984,37,195,148
67.2,137123.47820791943,37,196,149
67.35,137248.52354817445,37,197,149
67.5,137355.6267755744,37,198,149
67.65,137535.21405149985,37,198,150
67.8,137619.44936299484,37,199,150
67.95,137694.82205921985,37,200,150
68.1,137778.32044261484,37,200,150
68.25,137872.80265136986,37,200,150
68.4,137983.36522915485,37,200,150
68.55,138102.96465050985,37,200,150
68.7,138239.42294089484,37,200,150
68.85,138378.67536119983,37,201,150
69.0,138599.81851854693,37,201,151
69.15,138776.07687407196,37,201,151
69.3,138959.13191606195,37,201,151
69.45,139156.13358314196,37,201,151
69.6,139359.15086763693,37,201,151
69.75,139576.00579500693,37,201,151
69.9,139798.18238489196,37,201,151
70.05,139982.15945892694,37,203,151
70.2,140339.71198747683,37,203,153
70.35,140498.86226055183,37,205,153
70.5,140650.94412730684,37,205,153
70.65,140804.04492600184,37,205,153
70.8,140959.61657470683,37,205,153
70.95,141102.49507674182,37,206,153
71.1,141306.74213587024,37,206,154
71.25,141441.59715221525,37,206,154
71.4,141580.52776397526,37,206,154
71.55,141705.38868536527,37,207,154
71.7,141825.74512012023,37,207,154
71.85,141949.28785417028,37,207,154
72.0,142071.00179051523,37,208,154
72.15,142207.0616056753,37,208,154
72.3,142354.0827241903,38,208,154
72.45,142528.21651429025,38,208,154
72.6,142721.77219004525,38,208,154
72.75,142937.80861808523,38,208,154
72.9,143171.58111338524,38,208,154
73.05,143423.08967594523,38,208,154
73.2,143695.95577877524,39,208,154
73.35,143950.73035124523,39,210,154
73.5,144316.9676200797,39,212,156
73.65,144533.4020562447,39,212,156
73.8,144739.6407581697,39,213,156
73.95,145049.63916810614,39,213,157
74.1,145246.36533182114,39,214,157
74.25,145500.451796816,39,215,158
74.4,145678.457877056,39,215,158
74.55,145840.992063866,39,216,158
74.7,145983.56647601599,39,217,158
74.85,146179.88357805865,39,218,159
75.0,146300.28926072366,39,218,159
75.15,146403.86271462863,39,219,159
75.3,146508.35004189867,40,219,159
75.45,146608.60294418366,40,219,159
75.6,146694.59530682367,40,221,159
75.75,146863.66256977688,40,221,160
75.9,146979.50055160688,40,221,160
76.05,147113.17695787686,40,221,160
76.2,147266.24878858688,40,221,160
76.35,147426.94328647686,40,222,160
76.5,147664.8991292823,40,223,161
76.65,147851.7752983923,40,223,161
76.8,148050.1550973123,40,224,161
76.95,148268.2468009157,40,225,162
77.1,148559.33900220698,40,225,163
77.25,148754.26317197192,40,226,163
77.4,148950.45614882195,40,226,163
77.55,149130.63874379193,40,227,163
77.7,149320.35959861195,40,227,163
77.85,149489.25331299694,40,229,163
78.0,149728.94477779404,40,229,164
78.15,149906.11970807906,41,229,164
78.3,150088.54569092905,41,229,164
78.45,150248.52666242904,41,230,164
78.6,150402.40013015905,41,230,164
78.75,150544.61116186404,41,231,164
78.9,150798.3665356855,41,231,165
79.05,150943.45085519052,41,232,165
79.2,151169.65576062643,41,232,166
79.35,151289.21778284144,41,233,166
79.5,151419.51851969142,41,233,166
79.65,151522.7941662064,41,235,166
79.8,152292.64735766643,41,235,166
79.95,152381.5139812314,40,236,166
80.1,152473.4869677114,40,237,166
80.25,152577.4624278698,40,238,167
80.4,152753.89181217932,40,238,168
80.55,152855.91865905933,40,238,168
80.7,152969.65800729932,40,238,168
80.85,153095.10985689933,40,238,168
81.0,153229.64566488934,40,238,168
81.15,153380.0345821893,40,238,168
81.3,153507.9934041993,40,239,168
81.45,153645.36189342933,40,239,168
81.6,153798.1417209977,40,239,169
81.75,153927.1355743277,40,239,169
81.9,154057.7170694177,40,239,169
82.05,154164.16322724769,40,240,169
82.2,154383.14002441417,41,240,170
82.35,154497.38268847417,41,241,170
82.5,154698.038487829,41,241,171
82.65,154818.92289349905,41,241,171
82.8,154951.40938587402,41,241,171
82.95,155078.04014916407,41,242,171
83.1,155270.12690529885,41,242,172
83.25,155397.6940328189,41,242,172
83.4,155534.8192641539,41,242,172
83.55,155654.7082174439,41,243,172
83.7,155818.42458256215,41,244,173
83.85,155912.13583498218,41,244,173
84.0,155998.32546173714,41,245,173
84.15,156173.8352879531,41,245,174
84.3,156266.6359678481,41,245,174
84.45,156364.69768067807,41,245,174
84.6,156475.71121237308,41,245,174
84.75,156591.2072770031,41,245,174
84.9,156695.4681775481,41,246,174
85.05,156787.1993930681,41,247,174
85.2,156967.32601400765,41,247,175
85.35,157072.45178912763,41,247,175
85.5,157184.37070853764,41,247,175
85.65,157297.97710454764,41,247,175
85.8,157414.25057927764,41,247,175
85.95,157530.23440529764,41,247,175
86.1,157647.62940269767,41,247,175
86.25,157758.47319803768,42,248,175
86.4,158441.36250507765,42,249,175
86.55,158575.588388856,41,249,176
86.7,158689.18165935602,41,249,176
86.85,158796.31244565602,41,249,176
87.0,158914.26891282602,41,249,176
87.15,159031.85244735604,41,250,176
87.3,159205.47642553732,41,251,177
87.45,159392.24759679326,41,251,178
87.6,159489.34537092326,41,252,178
87.75,159678.5634995647,41,253,179
87.9,159833.54969488812,41,253,180
88.05,159915.49479172815,41,254,180
88.2,160014.95645439145,41,254,181
88.35,160105.76738949146,41,254,181
88.5,160199.85394119145,41,254,181
88.65,160297.2161094915,41,254,181
88.8,160361.46087222153,41,255,181
88.95,160422.6020824215,41,256,181
89.1,160511.53298336986,41,256,182
89.25,160576.24224590985,42,257,182
89.4,160731.99489598448,42,257,183
89.55,160807.50223378447,42,258,183
89.7,160967.91731399286,42,258,184
89.85,161081.70103673288,42,258,184
90.0,161211.29944202286,42,258,184
90.15,161356.71252986288,42,258,184
90.3,161517.12798221287,42,258,184
90.45,161671.2537929329,42,259,184
90.6,162546.08860662288,42,259,184
90.75,162718.89357507287,41,260,184
90.9,162984.90994476475,41,260,185
91.05,163158.13625298475,41,261,185
91.2,163340.6759668997,41,261,185
91.35,163528.38847855967,41,261,185
91.5,163731.8538442997,41,261,185
91.65,163939.83507055973,41,261,185
91.8,164111.47707678474,41,263,185
91.95,164282.8238680247,41,263,185
92.1,164446.18465834972,41,263,185
92.25,164597.79697282973,41,264,185
92.4,165409.75373281306,41,264,186
92.55,165536.14625953307,41,265,186
92.7,166427.89885418306,41,265,186
92.85,166526.75261291306,40,266,186
93.0,166724.125568439,40,266,187
93.15,166829.331980589,40,266,187
93.3,166928.006528619,40,267,187
93.45,167039.80300218737,40,267,188
93.6,167137.5533772974,40,267,188
93.75,167240.71971462734,40,267,188
93.9,167310.97742451736,40,269,188
94.05,167541.8280543021,40,269,190
94.2,167616.17489772206,40,269,190
94.35,167690.65604796205,40,269,190
94.5,167789.72094810044,40,269,191
94.65,167872.38036540046,40,269,191
94.8,167959.31469747046,40,269,191
94.95,168050.52394431044,40,269,191
95.1,168147.29649228044,40,269,191
95.25,168242.50118796044,40,269,191
95.4,168341.20229841047,40,269,191
95.55,168425.0930224504,40,270,191
95.7,168567.64182630577,40,271,192
95.85,168735.3902740876,40,271,193
96.0,168829.85039679764,40,271,193
96.15,168936.60231828765,40,271,193
96.3,169052.28393060766,40,271,193
96.45,169172.22423375762,40,272,193
96.6,169316.85551739598,40,272,194
96.75,169447.96514688598,40,272,194
96.9,169576.39530393598,40,272,194
97.05,169716.338759766,40,272,194
97.2,169841.77963251597,40,273,194
97.35,170512.801857316,40,273,194
97.5,170633.272147696,39,273,194
97.65,170753.75329036603,39,274,194
97.8,170901.40179088438,39,274,195
97.95,171034.07835403437,39,274,195
98.1,171174.48871523936,39,274,195
98.25,171321.0758744994,40,274,195
98.4,171461.06558101435,40,275,195
98.55,171695.82931545028,40,276,196
98.7,171866.04015505363,40,276,197
98.85,172032.94135318365,40,276,197
99.0,172179.89255461365,40,277,197
99.15,172432.60666030386,40,277,199
99.3,172589.38296769385,40,277,199
99.45,172725.43420378384,40,278,199
99.6,172948.99912237533,40,279,200
99.75,173072.5383031037,40,280,201
99.9,173181.66454838868,40,280,201
100.05,173276.7900861887,40,281,201
100.2,173431.14062847712,40,281,202
100.35,173507.34505074716,40,282,202
100.5,173584.05166779715,40,282,202
100.65,173662.81747962712,40,282,202
100.8,173728.83474672714,40,283,202
100.95,173898.34492988858,40,283,203
101.1,173986.27314176856,40,283,203
101.25,174078.17864786857,41,283,203
101.4,174178.67039395362,41,283,203
101.55,174299.1621086536,41,283,203
101.7,174416.36714426862,41,284,203
101.85,175391.22574054857,41,285,203
102.0,175544.82306318198,40,286,204
102.15,175711.75552251033,40,286,205
102.3,175877.5814797953,40,287,205
102.45,176954.9331997653,40,288,205
102.6,177180.95872764743,40,288,206
102.75,177331.92476256745,40,289,206
102.9,177472.80770441244,40,290,206
103.05,177626.70628319078,40,290,207
103.2,177776.42305137578,40,290,207
103.35,177905.24269197579,40,291,207
103.5,178507.3340397408,40,291,207
103.65,179188.56499467077,39,291,207
103.8,179313.18681535582,39,291,207
103.95,179440.5962966258,39,291,207
104.1,179562.88378506075,39,291,207
104.25,179765.88391759252,39,291,208
104.4,179856.43877290256,39,292,208
104.55,180022.67849366905,39,294,209
104.7,180246.66092796627,39,294,211
104.85,180318.36512199623,39,294,211
105.0,180391.37247831625,39,294,211
105.15,180475.29532326624,39,294,211
105.3,180558.96433050625,39,294,211
105.45,180641.60100003626,39,294,211
105.6,180705.53767917625,39,295,211
105.75,180865.9209151777,39,295,212
105.9,180934.7991697777,39,295,212
106.05,181007.3548092577,39,295,212
106.2,181083.58783361773,39,295,212
106.35,181167.3286886227,39,295,212
106.5,181267.3998345127,39,295,212
106.65,181380.68727128772,39,296,212
106.8,181526.0662886061,39,296,213
106.95,181847.07261501768,39,296,214
107.1,181989.19188492763,39,296,214
107.25,182135.30955419265,39,297,214
107.4,182278.34410319102,39,298,215
107.55,182515.79864497777,39,298,216
107.7,182647.22236807778,39,299,216
107.85,182887.47031590424,39,299,217
108.0,183034.21482558426,39,299,217
108.15,183185.37624843427,39,299,217
108.3,183338.61908445426,39,299,217
108.45,183486.66650730427,39,299,217
108.6,183630.2970169843,39,299,217
108.75,183778.34443983427,39,299,217
108.9,183902.75029683427,39,300,217
109.05,184119.4396352358,39,300,218
109.2,184239.11216552573,39,300,218
109.35,184364.08140740573,39,301,218
109.5,184503.75599711412,39,302,219
109.65,184649.31909075746,39,302,220
109.8,184785.93906780746,39,303,220
109.95,185518.71689134248,39,303,220
110.1,185682.33236794246,39,303,220
110.25,185860.42915121745,40,303,220
110.4,186054.56424116745,40,303,220
110.55,186260.06663779242,40,304,220
110.7,186497.1909459108,40,304,221
110.85,186704.63376935583,40,305,221
111.0,187010.81949344766,40,305,222
111.15,187215.53041247767,40,306,222
111.3,187500.78537083537,40,306,223
111.45,187692.36714427036,40,307,223
111.6,187870.32298012034,40,308,223
111.75,188112.68716424066,40,308,224
111.9,188291.06806109071,40,308,224
112.05,188469.43048413572,40,308,224
112.2,188601.8924148357,40,310,224
112.35,189708.1130721125,40,311,225
112.5,189802.87774402244,39,311,225
112.65,189896.84341802748,39,312,225
112.8,190000.50831896582,39,313,226
112.95,190107.37004451916,39,313,227
113.1,190186.4978121392,39,314,227
113.25,190321.2430572007,39,315,228
113.4,190497.40938475713,39,315,229
113.55,190590.8457254721,39,315,229
113.7,190699.4724306621,39,315,229
113.85,190823.28950032717,39,315,229
114.0,190960.73993446716,39,315,229
114.15,191134.37640762047,40,315,230
114.3,191309.63936526052,40,315,230
114.45,191503.06859704552,40,315,230
114.6,191710.57985064053,40,315,230
114.75,191926.1824751255,40,315,230
114.9,192166.2899596805,40,315,230
115.05,192424.65426571548,40,315,230
115.2,192697.82063599554,40,315,230
115.35,192979.0199196005,40,315,230
115.5,193279.5109859405,40,315,230
115.65,193560.20176891552,40,317,230
115.8,193937.66962854954,40,318,232
115.95,194225.4908954345,40,318,232
116.1,194504.0436527195,40,319,232
