tick,total_energy,job_queue_len,stop_and_go,total_turning
33.15,61987.75363209482,35,91,90
33.3,62387.26319554982,35,91,90
33.45,62802.80286028982,35,91,90
33.6,63217.67166822483,35,91,90
33.75,63638.11917601981,35,91,90
33.9,64064.950539514815,35,91,90
34.05,64496.87206297981,35,91,90
34.2,64905.70052055481,35,92,90
34.35,65304.68043931982,35,92,90
34.5,65715.69433323482,35,92,90
34.65,66116.57857198983,35,93,90
34.8,66480.20086579982,35,95,90
34.95,66937.36372980713,35,97,92
35.1,67269.8262541405,35,99,93
35.25,67660.05695430555,35,100,95
35.4,68025.66316627509,35,101,96
35.55,68374.57383363269,35,102,97
35.7,68652.44787126269,35,102,97
35.85,68940.03423355769,35,102,97
36.0,69204.0196209927,35,103,97
36.15,69467.80434226769,35,103,97
36.3,69731.38839738267,35,103,97
36.45,70000.30003939768,35,103,97
36.6,70269.01101525269,35,103,97
36.75,70550.8522499577,35,103,97
36.9,70836.3684250527,35,103,97
37.05,71106.18852985768,35,105,97
37.2,71452.09445493786,35,105,98
37.35,71741.62400772786,35,106,98
37.5,72055.42332137287,35,106,98
37.65,72387.15124868286,35,106,98
37.8,72743.83245206285,35,106,98
37.95,73131.80807870286,35,106,98
38.1,73544.06555630286,35,106,98
38.25,73975.42255049286,35,106,98
38.4,74418.08798897285,35,106,98
38.55,74877.58058039287,35,106,98
38.7,75326.56831857786,35,107,98
38.85,75760.14720626286,35,108,98
39.0,76272.6827439374,35,108,99
39.15,76722.0092619674,35,108,99
39.3,77188.25731827739,35,108,99
39.45,77651.03173872738,35,108,99
39.6,78111.16377447738,35,108,99
39.75,78557.42941734739,35,109,99
39.9,78999.39034446739,35,109,99
40.05,79441.83076530739,35,109,99
40.2,79875.2292901124,35,109,99
40.35,80308.91306510239,35,110,99
40.5,80706.97545933738,35,111,99
40.65,81082.8772516274,35,112,99
40.8,81522.74790218408,35,112,100
40.95,81898.00092371406,35,112,100
41.1,82254.35767164905,35,113,100
41.25,82609.41940040406,35,114,100
41.4,82980.89631210743,35,115,101
41.55,84005.89180191242,35,115,101
41.7,84343.89865869241,35,116,101
41.85,84753.45931800535,35,116,102
42.0,85100.26710171533,35,116,102
42.15,85464.76454630033,35,116,102
42.3,85825.05588773031,35,116,102
42.45,86181.14112600533,35,116,102
42.6,86527.90328961534,35,117,102
42.75,86861.49700116533,35,118,102
42.9,87196.45579689534,35,118,102
43.05,87528.93900933534,35,119,102
43.2,87905.01424172953,35,120,103
43.35,88346.22912195639,35,120,104
43.5,88699.59808031138,35,120,104
43.65,89009.5708095514,35,122,104
43.8,89401.42299614366,35,122,105
43.95,89752.57200725368,35,122,105
44.1,90107.15259186868,35,122,105
44.25,90465.42964239867,35,122,105
44.4,90814.91424386368,35,122,105
44.55,91165.47757385366,35,122,105
44.7,91491.88528665868,35,123,105
44.85,91845.73083138872,35,125,106
45.0,92132.38600647871,35,125,106
45.15,92432.33669261372,35,125,106
45.3,92738.69363189372,35,126,106
45.45,93100.1201533639,35,128,107
45.6,93481.74822859568,35,129,109
45.75,93782.2125534607,35,129,109
45.9,94097.5406309107,35,129,109
46.05,94416.1744918357,35,129,109
46.2,94740.47907910569,35,129,109
46.35,95075.83788370568,35,129,109
46.5,95405.24030695567,35,130,109
46.65,95723.86836805567,35,130,109
46.8,96055.39389315069,35,130,109
46.95,96385.99738620067,35,131,109
47.1,96724.64497183569,35,131,109
47.25,97066.38964066569,35,131,109
47.4,97415.37365884568,35,131,109
47.55,97758.44918899567,35,132,109
47.7,98191.29214099736,35,132,110
47.85,98576.74788769739,35,132,110
48.0,98972.71959682737,35,133,110
48.15,99367.18796017735,35,133,110
48.3,99771.67866246238,35,133,110
48.45,100192.15168170237,35,133,110
48.6,100611.16032687237,35,133,110
48.75,100999.31129506735,35,134,110
48.9,101382.36564952738,35,134,110
49.05,101750.82176661238,35,134,110
49.2,102088.49899092241,35,135,110
49.35,102408.75822750237,35,135,110
49.5,102733.55001564238,35,136,110
49.65,103080.12735989691,35,139,111
49.8,103416.96243581364,35,140,113
49.95,103727.28212557938,35,141,114
50.1,103942.98800251941,35,142,114
50.25,104159.81366607442,35,142,114
50.4,104352.25906848442,35,143,114
50.55,104662.59214724624,35,143,115
50.7,104869.54069325628,35,144,115
50.85,105149.59964476418,35,144,116
51.0,105358.85918359418,35,145,116
51.15,105598.4041438642,35,147,117
51.3,105851.22918829683,35,147,118
51.45,106030.23759507183,35,147,118
51.6,106188.67814862184,35,148,118
51.75,106352.68887745684,35,148,118
51.9,106524.87568576685,35,148,118
52.05,106667.51704891684,35,149,118
52.2,106763.55217054683,35,151,118
52.35,106856.79260952184,35,152,118
52.5,107045.51914932288,35,152,119
52.65,107151.91216674288,35,153,119
52.8,107335.16502143018,35,153,120
52.95,107464.92834416016,35,154,120
53.1,108285.32665290516,35,154,120
53.25,108448.94622441517,35,154,120
53.4,108624.52533869016,35,154,120
53.55,108815.35007537017,35,154,120
53.7,109018.19201831016,35,154,120
53.85,109232.52072096513,35,154,120
54.0,109458.32651436515,35,154,120
54.15,109698.90091208016,35,154,120
54.3,109951.63868721515,35,154,120
54.45,110199.97260462515,35,155,120
54.6,110530.35081906685,35,155,121
54.75,110808.67476741684,35,155,121
54.9,111277.00961720469,35,157,122
55.05,111632.41408963948,35,157,123
55.2,111906.41223267451,35,157,123
55.35,112186.14464322448,35,157,123
55.5,112470.51151876948,35,157,123
55.65,112752.88236702449,35,157,123
55.8,113040.0010454445,35,157,123
55.95,113314.8152588895,35,157,123
56.1,113585.56181761948,35,157,123
56.25,113844.68408682449,35,157,123
56.4,114095.8099699245,35,157,123
56.55,114341.49293134951,35,157,123
56.7,114547.78629954449,35,159,123
56.85,114746.7784665645,35,160,123
57.0,114949.05946911451,35,160,123
57.15,115177.7515590495,35,160,123
57.3,115397.96671039952,35,161,123
57.45,115633.4350745295,35,161,123
57.6,115874.4137395095,35,161,123
57.75,116145.0895715145,35,161,123
57.9,116421.55496010452,35,161,123
58.05,116695.42734424952,35,161,123
58.2,116981.80497630451,35,161,123
58.35,117238.8707209845,35,162,123
58.5,117505.49681155951,35,162,123
58.65,117741.55418878952,35,163,123
58.8,117972.75771193953,35,163,123
58.95,118198.54971031951,35,163,123
59.1,118393.39325862452,35,164,123
59.25,118670.33823102403,35,164,124
59.4,118828.81356795404,35,166,124
59.55,119141.36977747352,35,167,126
59.7,119327.03530153593,35,168,127
59.85,119521.26920451903,35,168,128
60.0,119627.84688992403,35,169,128
60.15,119804.91123074407,35,169,129
60.3,119897.96540580905,35,169,129
60.45,119962.99796382907,35,170,129
60.6,120023.76797744406,35,170,129
60.75,120046.87760981405,35,172,129
60.9,120142.33014739981,35,172,130
61.05,120161.02264861982,35,172,130
61.2,120190.02824295482,35,172,130
61.35,120214.74701146982,35,173,130
61.5,120339.70178178587,35,173,131
61.65,120404.40815609088,35,173,131
61.8,120490.69624752588,35,173,131
61.95,120583.12913288087,35,174,131
62.1,120696.82008177588,35,174,131
62.25,120834.99751035588,35,174,131
62.4,120991.31060246087,35,174,131
62.55,121142.08798347587,35,175,131
62.7,121285.61877509087,35,176,131
62.85,121404.7236776759,35,177,131
63.0,121533.81917196588,35,177,131
63.15,121669.72942949088,35,177,131
63.3,121819.19438406588,36,177,131
63.45,121982.21403569088,36,177,131
63.6,122158.78838436588,36,177,131
63.75,122342.40293430586,36,177,131
63.9,122539.62984479089,36,177,131
64.05,122743.89695654088,36,177,131
64.2,122945.84126562586,36,177,131
64.35,123142.28694357589,36,177,131
64.5,123344.23125266089,36,177,131
64.65,123529.12361693088,36,178,131
64.8,123761.48072501313,36,178,132
64.95,123925.74606227316,36,178,132
65.1,124082.46319587814,36,178,132
65.25,124231.85262816816,36,178,132
65.4,124361.90109209315,36,179,132
65.55,124465.92935348317,36,180,132
65.7,124570.36813349318,36,180,132
65.85,124677.68247452314,36,180,132
66.0,124768.81740575316,36,181,132
66.15,124859.65206953316,36,181,132
66.3,124936.19900844817,36,182,132
66.45,125022.43627161815,36,182,132
66.6,125114.79535517316,36,182,132
66.75,125216.86260620315,36,182,132
66.9,125328.63802470814,36,182,132
67.05,125450.00628369817,36,182,132
67.2,125581.08271016316,36,182,132
67.35,125692.29258734315,36,183,132
67.5,125806.48986485315,36,183,132
67.65,125924.19226076316,36,183,132
67.8,126035.19680856816,36,184,132
67.95,126207.48283324768,36,184,133
68.1,126308.15467752269,36,184,133
68.25,126405.49903374269,36,184,133
68.4,126492.64652689769,36,184,133
68.55,126575.94881392768,36,184,133
68.7,126639.46492401269,36,185,133
68.85,126780.58881742078,36,185,134
69.0,126835.98753914578,36,186,134
69.15,126953.52133395654,36,187,135
69.3,127000.65254916655,38,187,135
69.45,127056.54775926654,38,187,135
69.6,127118.41365176156,38,187,135
69.75,127193.25696020154,38,187,135
69.9,127287.30568458654,38,187,135
70.05,127384.63995144656,38,188,135
70.2,127561.633057395,38,188,136
70.35,127669.31083336499,38,189,136
70.5,127790.39750112,38,189,136
70.65,127937.14448643,38,189,136
70.8,128084.85003100501,38,190,136
70.95,128282.44069082291,38,191,137
71.1,128391.88706309292,38,193,137
71.25,128514.40248854291,38,193,137
71.4,128643.63615101292,38,193,137
71.55,128752.46096888292,38,195,137
71.7,128938.56318815461,38,195,138
71.85,129032.48029154462,38,196,138
72.0,129136.1935095546,38,196,138
72.15,129221.12038595461,38,197,138
72.3,129312.6675485046,38,197,138
72.45,129400.59400875961,38,197,138
72.6,129474.44312598961,38,198,138
72.75,129628.5317780169,38,198,139
72.9,129708.0961907169,38,198,139
73.05,129787.6299227319,38,198,139
73.2,129877.4414117469,39,198,139
73.35,129976.8504823119,39,198,139
73.5,130080.14188566689,39,198,139
73.65,130187.3156218119,39,198,139
73.8,130292.02129497692,39,199,139
73.95,130412.8432104519,39,199,139
74.1,130520.6695865019,39,200,139
74.25,130617.11712629188,40,201,139
74.4,130785.69528711916,40,201,140
74.55,130887.29993009416,40,202,140
74.7,131082.76353883022,40,202,141
74.85,131185.2037147152,40,204,141
75.0,131291.86512001022,40,204,141
75.15,131402.7477547152,40,204,141
75.3,131528.9151314502,40,204,141
75.45,131647.93575362524,40,205,141
75.6,131848.46860948365,40,205,142
75.75,131946.27354965868,40,206,142
75.9,132050.89325306867,40,206,142
76.05,132155.87088742366,40,206,142
76.2,132267.52946864866,40,206,142
76.35,132385.86899674367,40,206,142
76.5,132482.46395329366,40,207,142
76.65,132592.46194730865,40,207,142
76.8,132696.49248191869,40,208,142
76.95,132879.2876493682,40,208,143
77.1,132991.0213947682,40,208,143
77.25,133086.54497961822,40,209,143
77.4,133265.5194752356,40,209,144
77.55,133364.67012272563,40,210,144
77.7,134002.59447837563,40,210,144
77.85,134116.9255021856,39,210,144
78.0,134231.14350336563,39,210,144
78.15,134348.41905551063,40,210,144
78.3,134476.45536941063,40,210,144
78.45,134607.54923427562,40,210,144
78.6,134741.7006501056,40,210,144
78.75,134879.02403304563,40,210,144
78.9,135033.9032916356,40,210,144
79.05,135186.06606789562,40,210,144
79.2,135338.94704933063,40,210,144
79.35,135502.34204694562,40,210,144
79.5,135648.93646624897,40,213,145
79.65,135945.14273853795,40,213,147
79.8,136088.56352810294,40,213,147
79.95,136205.16809888295,40,214,147
80.1,136325.65576538295,40,214,147
80.25,136411.62878229792,40,216,147
80.4,136573.47376518138,40,216,148
80.55,136641.83629467138,40,217,148
80.7,136710.51283992137,40,217,148
80.85,136779.50340093137,40,217,148
81.0,136838.05102281136,40,218,148
81.15,136948.0432667043,41,219,149
81.3,137070.21689618382,41,219,150
81.45,137138.6938340338,41,219,150
81.6,137223.2891939938,41,219,150
81.75,137324.0029760638,41,219,150
81.9,137434.8070756888,41,219,150
82.05,137555.7014928688,41,219,150
82.2,137699.2630196638,41,219,150
82.35,137822.22737492382,41,220,150
82.5,138048.77343363067,41,220,151
82.65,138174.80157564065,41,221,151
82.8,138286.77386901065,41,222,151
82.95,138493.05710967167,41,222,152
83.1,138614.25961044172,41,222,152
83.25,138710.04635943173,41,223,152
83.4,138800.8299302567,41,224,152
83.55,138881.9756477267,41,225,152
83.7,139551.13334631172,41,225,152
83.85,139624.80189825167,40,225,152
84.0,139693.6592345567,40,225,152
84.15,139760.5354829867,41,226,152
84.3,139825.32451506009,41,228,153
84.45,140516.45554839852,41,228,154
84.6,140590.25548778352,40,228,154
84.75,140682.27008508853,40,228,154
84.9,140787.14347829352,40,228,154
85.05,140904.8756673985,40,228,154
85.2,141033.26587961352,40,228,154
85.35,141156.24652887855,40,229,154
85.5,141349.3066685411,40,230,156
85.65,141480.6908671961,40,230,156
85.8,141608.0198671361,40,230,156
85.95,141712.2412198811,40,231,156
86.1,141825.8240740511,40,231,156
86.25,141955.73240461445,40,231,157
86.4,142068.88663225446,40,231,157
86.55,142181.82654662945,40,231,157
86.7,142304.01493979947,40,231,157
86.85,142418.96684071445,40,231,157
87.0,142540.72660735445,40,231,157
87.15,142647.77271620944,40,231,157
87.3,142729.36741019945,40,232,157
87.45,142912.43533380632,40,232,158
87.6,142979.0638479663,40,233,158
87.75,143795.0786649363,40,233,158
87.9,143862.2788939263,39,233,158
88.05,143926.6918749363,39,233,158
88.2,143987.5391079663,39,233,158
88.35,144025.3110560463,39,235,158
88.5,144214.17365342527,39,235,160
88.65,144257.30146352528,39,235,160
88.8,144299.65077362524,39,235,160
88.95,144341.22158372524,39,235,160
89.1,144383.57089382524,39,235,160
89.25,144429.87309995524,40,235,160
89.4,144481.68520211527,40,235,160
89.55,144552.8616164936,40,236,161
89.7,144628.41955343197,40,237,162
89.85,144711.47301293034,40,237,163
90.0,144788.61367487034,40,237,163
90.15,144866.91853685034,40,237,163
90.3,144953.40977786036,40,237,163
90.45,145055.52822305035,40,237,163
90.6,145144.88549624037,40,238,163
90.75,145350.4102254722,40,238,164
90.9,145449.7679228222,40,239,164
91.05,145614.4699621374,40,239,165
91.2,145711.3290948774,40,240,165
91.35,145812.3755455674,40,240,165
91.5,145926.2859613974,40,240,165
91.65,146026.24582849737,40,241,165
91.8,146705.46201254736,40,242,165
91.95,146783.9918765974,39,242,165
92.1,146864.07874064738,39,242,165
92.25,146947.2796046974,39,242,165
92.4,147028.92346874738,39,243,165
92.55,147134.17401848573,39,243,166
92.7,147229.95167459574,39,243,166
92.85,147334.00335326573,39,243,166
93.0,147441.69894910074,39,243,166
93.15,147561.52017289074,39,243,166
93.3,147684.20681384573,39,243,166
93.45,147809.75887196572,39,243,166
93.6,147958.90741742408,39,243,167
93.75,148107.8330816941,39,243,167
93.9,148267.2701074591,39,243,167
94.05,148432.4870986891,39,243,167
94.2,148602.8776350241,40,244,167
94.35,148795.68125306244,40,244,168
94.5,148975.58202324747,40,244,168
94.65,149136.80695989745,40,245,168
94.8,149385.8519755285,40,245,169
94.95,149526.00336870848,40,246,169
95.1,149737.1734178733,40,247,170
95.25,149860.61552301326,40,247,170
95.4,149974.05452595328,40,247,170
95.55,150067.23674091327,40,248,170
95.7,150155.25893331325,40,248,170
95.85,150224.37922356327,40,250,170
96.0,150362.13432279683,40,250,172
96.15,150409.93313289684,40,251,172
96.3,150557.13290681868,40,251,173
96.45,150601.13285489866,40,251,173
96.6,150647.86347736366,40,251,173
96.75,150702.68063623368,40,251,173
96.9,150761.30575000367,40,251,173
97.05,150822.18181867368,40,251,173
97.2,150886.86584224366,41,251,173
97.35,150958.47182071366,41,251,173
97.5,151038.15696319367,41,252,173
97.65,151130.28597328204,41,253,174
97.8,151277.1631140962,41,253,175
97.95,151378.74574109126,41,255,175
98.1,152774.06696036123,41,255,175
98.25,152902.24805190624,41,256,175
98.4,153058.94290147958,41,256,176
98.55,153203.36871897458,41,256,176
98.7,153353.7097351696,41,256,176
98.85,153481.57849251459,41,257,176
99.0,153692.77570092035,41,257,177
99.15,153801.87730668037,41,259,177
99.3,153969.80604944055,41,259,178
99.45,154064.4823148905,41,260,178
99.6,154238.93522846155,41,260,179
99.75,154329.50456387157,41,260,179
99.9,154502.09967176378,41,260,180
100.05,154603.1794889638,41,261,180
100.2,154722.87994068715,42,261,181
100.35,154827.70848450717,42,261,181
100.5,154946.69440115214,42,261,181
100.65,155069.35902612715,42,261,181
100.8,155197.93294877213,42,261,181
100.95,155295.86599890716,42,263,181
101.1,155988.415012864,42,263,182
101.25,156091.976586859,41,264,182
101.4,156275.65541324322,41,264,183
101.55,156398.0641452682,41,264,183
101.7,156511.1102937532,41,265,183
101.85,156705.98927882581,41,266,184
102.0,156834.85661812083,41,266,184
102.15,156977.98536898082,41,266,184
102.3,157117.38562643583,41,267,184
102.45,157273.48968014418,41,267,185
102.6,157418.76806412917,41,267,185
102.75,157539.47824149916,41,268,185
102.9,158454.85821001756,41,268,186
103.05,158564.73515506755,40,269,186
103.2,158754.78216214976,40,269,187
103.35,158879.27651902978,40,270,187
103.5,159903.85400820477,40,270,187
103.65,160035.60014707976,40,270,187
103.8,160152.63950232475,40,271,187
103.95,160345.51197291052,40,271,188
104.1,160476.81958273554,40,271,188
104.25,160585.42743265553,40,272,188
104.4,161698.58074385053,40,272,188
104.55,161817.48559529055,39,272,188
104.7,161939.6619572739,39,273,189
104.85,162101.8126029691,39,273,190
105.0,162221.40064265407,39,273,190
105.15,162338.2794244891,39,273,190
105.3,162456.7956253741,39,273,190
105.45,162576.9492453091,39,273,190
105.6,162713.83446509406,39,273,190
105.75,162855.16495101908,39,273,190
105.9,162984.1755810241,39,274,190
106.05,163197.44627230888,39,275,191
106.2,163396.2657948681,40,275,192
106.35,163527.0877374681,40,275,192
106.5,163670.5755325281,40,275,192
106.65,163796.2405509981,40,276,192
106.8,164018.16443895653,40,276,193
106.95,164158.82336742655,40,276,193
107.1,164285.76668289653,40,277,193
107.25,164502.91071267234,40,277,194
107.4,164644.1746134923,40,277,194
107.55,164787.3098959673,40,277,194
107.7,164936.33271703732,40,277,194
107.85,165076.3793863973,40,278,194
108.0,165294.49127011042,40,279,195
108.15,165446.16824680043,40,279,195
108.3,165585.96940061543,40,280,195
108.45,165730.03681228045,40,280,195
108.6,165872.09616104543,40,281,195
108.75,166085.38472510767,40,281,196
108.9,166233.68798641264,40,281,196
109.05,166394.70723557766,40,281,196
109.2,166541.73778951264,40,282,196
109.35,167560.48714385266,40,282,196
109.5,167727.35499882762,39,282,196
109.65,167896.03594137766,39,282,196
109.8,168074.86041974265,39,282,196
109.95,168261.12373029764,39,282,196
110.1,168447.21511691264,39,284,196
110.25,168650.48853233102,40,284,197
110.4,168846.133017006,40,284,197
110.55,169042.228642431,40,285,197
110.7,169259.61077442433,40,285,198
110.85,169468.36493440936,40,285,198
111.0,169653.65662246937,40,287,198
111.15,169987.26258242712,40,287,201
111.3,170175.38424254712,40,288,201
111.45,170372.9435847405,40,288,202
111.6,170553.9973834905,40,288,202
111.75,170732.8489069455,40,288,202
111.9,170890.1276582355,40,289,202
112.05,171111.95525868505,40,289,203
112.2,171242.495960375,40,290,203
112.35,171461.1869091035,40,291,204
112.5,171599.53770627186,40,291,205
112.65,171704.50099287185,40,292,205
112.8,171883.1564575326,40,292,206
112.95,171996.57518054757,40,292,206
113.1,172114.3900074276,40,292,206
113.25,172238.93643817262,40,292,206
113.4,172355.53414258262,40,293,206
113.55,172549.51241896482,40,293,207
113.7,172681.46399620484,40,293,207
113.85,172821.98542600483,40,294,207
114.0,173485.02474836484,40,294,207
114.15,173649.3680601848,41,294,207
114.3,173831.2989014648,41,294,207
114.45,174020.1579879248,41,294,207
114.6,174219.5316666548,41,294,207
114.75,174436.19807246482,41,294,207
114.9,174667.66385669482,41,294,207
115.05,174913.92901934483,41,294,207
115.2,175174.99356041482,42,294,207
115.35,175448.31109203983,42,295,207
115.5,175751.48967714823,42,295,208
115.65,176046.68382170322,42,295,208
115.8,176496.20422070852,42,296,209
115.95,176834.8953451919,42,297,210
116.1,177174.6351346345,42,298,211
